x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.58610950,0.09191661,0.24459146,0.50391661,-0.50300750,0.50278769,0.49015919,186.87464580,5.59205439,-0.79883168,5.59205439,218.86752894,0.28388965,-0.79883168,0.28388965,106.46435563,15.00800798,23.28777367,2.27474189,23.28777367,36.37679799,3.91412343,2.27474189,3.91412343,47.37913799
0.58662917,0.09337329,0.24460810,0.50384570,-0.50304907,0.50283298,0.49014299,186.58550314,5.34506145,-0.84588885,5.34506145,219.24877760,0.24418119,-0.84588885,0.24418119,106.34692292,19.97141107,23.17379335,2.22483341,23.17379335,27.04421055,2.87379863,2.22483341,2.87379863,46.98839846
0.58713697,0.09484252,0.24462442,0.50377500,-0.50309074,0.50287804,0.49012666,186.25368938,5.19297461,-0.88339261,5.19297461,219.65282849,0.21056586,-0.88339261,0.21056586,106.28754214,26.07031729,21.71340745,2.04580343,21.71340745,18.18594386,1.90878127,2.04580343,1.90878127,45.77384019
0.58763351,0.09632425,0.24464040,0.50370451,-0.50313251,0.50292287,0.49011022,185.88450196,5.14862391,-0.90884969,5.14862391,220.04165334,0.18184395,-0.90884969,0.18184395,106.28122600,33.21093926,18.68727987,1.72189244,18.68727987,10.58598282,1.08756475,1.72189244,1.08756475,43.91423250
0.58811939,0.09781840,0.24465604,0.50363426,-0.50317438,0.50296748,0.49009365,185.49098749,5.21508038,-0.92107507,5.21508038,220.38315853,0.15677131,-0.92107507,0.15677131,106.32071635,41.14382891,14.04920882,1.25604050,14.04920882,4.85345213,0.45860959,1.25604050,0.45860959,41.59756910
0.58859523,0.09932493,0.24467134,0.50356425,-0.50321635,0.50301185,0.49007697,185.09427212,5.38387937,-0.92034973,5.38387937,220.65600819,0.13453440,-0.92034973,0.13453440,106.39751397,49.45724568,7.96156717,0.67286025,7.96156717,1.33434306,0.04249924,0.67286025,0.04249924,39.00007130
0.58906164,0.10084380,0.24468628,0.50349448,-0.50325840,0.50305600,0.49006015,184.72243717,5.63511520,-0.90837033,5.63511520,220.85234596,0.11504464,-0.90837033,0.11504464,106.50284191,57.59959314,0.79481698,0.01774575,0.79481698,0.07012610,-0.17067369,0.01774575,-0.17067369,36.27093100
0.58951922,0.10237498,0.24470085,0.50342496,-0.50330053,0.50309992,0.49004321,184.40793689,5.93954771,-0.88798326,5.93954771,220.97783567,0.09898620,-0.88798326,0.09898620,106.62836220,64.93089126,-6.91183821,-0.64815046,-6.91183821,0.81218785,-0.21781250,-0.64815046,-0.21781250,33.52474689
0.58996858,0.10391845,0.24471506,0.50335571,-0.50334274,0.50314361,0.49002615,184.18391027,6.26234474,-0.86275109,6.26234474,221.04915871,0.08762505,-0.86275109,0.08762505,106.76653798,70.79608650,-14.52146427,-1.25628193,-14.52146427,3.08639850,-0.15393112,-1.25628193,-0.15393112,30.84192209
0.59041032,0.10547419,0.24472888,0.50328673,-0.50338503,0.50318706,0.49000895,184.07998623,6.56769889,-0.83643880,6.56769889,221.08973741,0.08245478,-0.83643880,0.08245478,106.91062872,74.60803353,-21.38726007,-1.74082489,-21.38726007,6.28993492,-0.03993622,-1.74082489,-0.03993622,28.27558278
0.59084504,0.10704220,0.24474233,0.50321802,-0.50342738,0.50323028,0.48999162,184.11825044,6.82343097,-0.81252021,6.82343097,221.12477394,0.08479196,-0.81252021,0.08479196,107.05439470,75.92663706,-26.93994819,-2.04866822,-26.93994819,9.79710723,0.07022847,-2.04866822,0.07022847,25.86237697
0.59127330,0.10862248,0.24475539,0.50314960,-0.50346979,0.50327326,0.48997416,184.30995719,7.00482034,-0.79378955,7.00482034,221.17664788,0.09543448,-0.79378955,0.09543448,107.19164603,74.52243262,-30.75984385,-2.14760329,-30.75984385,13.05307343,0.14050984,-2.14760329,0.14050984,23.63406517
0.59169569,0.11021504,0.24476806,0.50308147,-0.50351226,0.50331602,0.48995656,184.65341702,7.09716941,-0.78213341,7.09716941,221.26141784,0.11446918,-0.78213341,0.11446918,107.31579547,70.41608364,-32.62400005,-2.03151648,-32.62400005,15.64135578,0.15981312,-2.03151648,0.15981312,21.62703480
0.59211274,0.11181991,0.24478034,0.50301364,-0.50355478,0.50335853,0.48993882,185.13334960,7.09688382,-0.77848526,7.09688382,221.38680076,0.14127641,-0.77848526,0.14127641,107.41956857,63.88830305,-32.52423624,-1.72189328,-32.52423624,17.31921740,0.14407368,-1.72189328,0.14407368,19.88751336
0.59252499,0.11343710,0.24479223,0.50294611,-0.50359735,0.50340081,0.48992095,185.72187575,7.01105658,-0.78295633,7.01105658,221.55169210,0.17473820,-0.78295633,0.17473820,107.49499451,55.45721151,-30.65596548,-1.26537575,-30.65596548,18.02149374,0.13296151,-1.26537575,0.13296151,18.47114029
0.59293296,0.11506665,0.24480371,0.50287890,-0.50363997,0.50344285,0.48990294,186.38118741,6.85568853,-0.79511227,6.85568853,221.74707999,0.21361639,-0.79511227,0.21361639,107.53374817,45.82301131,-27.38063624,-0.72753174,-27.38063624,17.83762439,0.18159314,-0.72753174,0.18159314,17.43664121
0.59333713,0.11670860,0.24481480,0.50281200,-0.50368262,0.50348465,0.48988480,187.06771466,6.65280935,-0.81434063,6.65280935,221.95806856,0.25702769,-0.81434063,0.25702769,107.52783660,35.78426921,-23.16724232,-0.18351364,-23.16724232,16.96905224,0.34844834,-0.18351364,0.34844834,16.83463773
0.59373799,0.11836299,0.24482549,0.50274543,-0.50372531,0.50352622,0.48986651,187.73729518,6.42691550,-0.84023105,6.42691550,222.16661447,0.30490668,-0.84023105,0.30490668,107.47053026,26.13621706,-18.52136412,0.29307332,-18.52136412,15.67576298,0.68157281,0.29307332,0.68157281,16.69398603
0.59413596,0.12002986,0.24483579,0.50267919,-0.50376802,0.50356754,0.48984808,188.35052562,6.20129210,-0.87287634,6.20129210,222.35448915,0.35832997,-0.87287634,0.35832997,107.35735089,17.56761900,-13.91310271,0.64117537,-13.91310271,14.22177993,1.20585070,0.64117537,1.20585070,17.00908986
0.59453149,0.12170927,0.24484568,0.50261329,-0.50381076,0.50360863,0.48982951,188.87729229,5.99485955,-0.91300977,5.99485955,222.50594040,0.41958930,-0.91300977,0.41958930,107.18687905,10.57588361,-9.71655458,0.82100616,-9.71655458,12.82934243,1.91426235,0.82100616,1.91426235,17.73186625
0.59492494,0.12340126,0.24485518,0.50254773,-0.50385352,0.50364948,0.48981080,189.29958035,5.82010397,-0.96192870,5.82010397,222.60959113,0.49195628,-0.96192870,0.49195628,106.96116104,5.41757541,-6.17165737,0.81868477,-6.17165737,11.64952502,2.76531934,0.81868477,2.76531934,18.77112116
0.59531669,0.12510591,0.24486429,0.50248252,-0.50389629,0.50369008,0.48979194,189.61206673,5.68240020,-1.02121178,5.68240020,222.65929344,0.57916434,-1.02121178,0.57916434,106.68558051,2.10306534,-3.37408182,0.64598961,-3.37408182,10.75311817,3.68737636,0.64598961,3.68737636,20.00017468
0.59570708,0.12682326,0.24487301,0.50241766,-0.50393908,0.50373045,0.48977295,189.82057727,5.58068986,-1.09229423,5.58068986,222.65390967,0.68471417,-1.09229423,0.68471417,106.36818608,0.43260035,-1.29190417,0.33568817,-1.29190417,10.14068460,4.58876128,0.33568817,4.58876128,21.27134346
0.59609639,0.12855339,0.24488135,0.50235315,-0.50398187,0.50377058,0.48975381,189.93900417,5.50916484,-1.17600309,5.50916484,222.59623392,0.81115739,-1.17600309,0.81115739,106.01858563,0.06110060,0.19834810,-0.06604356,0.19834810,9.76645574,5.37130876,-0.06604356,5.37130876,22.43420875
0.59648490,0.13029635,0.24488931,0.50228901,-0.50402466,0.50381046,0.48973453,189.98554956,5.45943710,-1.27215653,5.45943710,222.49142028,0.95951069,-1.27215653,0.95951069,105.64659381,0.57414052,1.26688989,-0.50813409,1.26688989,9.56846784,5.94438281,-0.50813409,5.94438281,23.35403666
0.59687285,0.13205220,0.24489689,0.50222524,-0.50406744,0.50385011,0.48971511,189.97912987,5.42268101,-1.37930447,5.42268101,222.34531810,1.12890971,-1.37930447,1.12890971,105.26084061,1.55869872,2.08742561,-0.94227652,2.08742561,9.49737882,6.23683581,-0.94227652,6.23683581,23.92725426
0.59726045,0.13382103,0.24490411,0.50216184,-0.50411023,0.50388951,0.48969554,189.93653089,5.39136668,-1.49464660,5.39136668,222.16305415,1.31655024,-1.49464660,1.31655024,104.86753273,2.65752838,2.80296151,-1.32857494,2.80296151,9.53810442,6.20521709,-1.32857494,6.20521709,24.09203360
0.59764785,0.13560288,0.24491097,0.50209882,-0.50415300,0.50392867,0.48967584,189.87058725,5.36038155,-1.61412684,5.36038155,221.94809228,1.51790825,-1.61412684,1.51790825,104.46953126,3.60243291,3.50455312,-1.63873811,3.50455312,9.72075330,5.83746566,-1.63873811,5.83746566,23.83320862
0.59803521,0.13739783,0.24491748,0.50203618,-0.50419575,0.50396759,0.48965599,189.78939507,5.32749488,-1.73268001,5.32749488,221.70188493,1.72719226,-1.73268001,1.72719226,104.06588348,4.22696875,4.22369329,-1.85694620,4.22369329,10.11960049,5.15202820,-1.85694620,5.15202820,23.18159819
0.59842262,0.13920593,0.24492365,0.50197392,-0.50423848,0.50400627,0.48963600,189.69640064,5.29323047,-1.84459596,5.29323047,221.42412016,1.93795920,-1.84459596,1.93795920,103.65191985,4.46220173,4.93686023,-1.97883464,4.93686023,10.84082476,4.19282276,-1.97883464,4.19282276,22.20832293
0.59881016,0.14102726,0.24492949,0.50191205,-0.50428119,0.50404471,0.48961587,189.59113265,5.26028271,-1.94396399,5.26028271,221.11346383,2.14381111,-1.94396399,2.14381111,103.21998005,4.32039720,5.57937996,-2.00915449,5.57937996,12.00157945,3.02086090,-2.00915449,3.02086090,21.01508392
0.59919786,0.14286186,0.24493502,0.50185057,-0.50432387,0.50408290,0.48959561,189.47032513,5.23265562,-2.02515753,5.23265562,220.76859726,2.33907941,-2.02515753,2.33907941,102.76074790,3.87169861,6.06487915,-1.95867551,6.06487915,13.70469203,1.70376646,-1.95867551,1.70376646,19.72180076
0.59958574,0.14470981,0.24494023,0.50178949,-0.50436652,0.50412086,0.48957520,189.32918380,5.21472899,-2.08331480,5.21472899,220.38927849,2.51940009,-2.08331480,2.51940009,102.26505622,3.21855177,6.30610339,-1.84086443,6.30610339,16.01453091,0.30484520,-1.84086443,0.30484520,18.45346765
0.59997375,0.14657115,0.24494515,0.50172881,-0.50440914,0.50415857,0.48955466,189.16257343,5.21045161,-2.11476740,5.21045161,219.97713882,2.68209454,-2.11476740,2.68209454,101.72589655,2.47204622,6.23295002,-1.66881443,6.23295002,18.93968792,-1.12643008,-1.66881443,-1.12643008,17.32835925
0.60036185,0.14844594,0.24494980,0.50166853,-0.50445171,0.50419604,0.48953398,188.96595124,5.22281545,-2.11737044,5.22281545,219.53599283,2.82630488,-2.11737044,2.82630488,101.14028130,1.73337301,5.80447461,-1.45280508,5.80447461,22.42662598,-2.56086399,-1.45280508,-2.56086399,16.44952530
0.60074994,0.15033424,0.24495417,0.50160865,-0.50449424,0.50423327,0.48951316,188.73594635,5.25367979,-2.09069937,5.25367979,219.07157870,2.95288431,-2.09069937,2.95288431,100.51059639,1.08218005,5.01334926,-1.19872672,5.01334926,26.36553453,-3.99193868,-1.19872672,-3.99193868,15.90075144
0.60113792,0.15223608,0.24495829,0.50154918,-0.50453672,0.50427026,0.48949221,188.47057360,5.30391285,-2.03609781,5.30391285,218.59081060,3.06409673,-2.03609781,3.06409673,99.84516258,0.57195031,3.88331350,-0.90743243,3.88331350,30.60629361,-5.43414634,-0.90743243,-5.43414634,15.74701407
0.60152562,0.15415150,0.24496218,0.50149012,-0.50457915,0.50430701,0.48947112,188.16915078,5.37373637,-1.95658271,5.37373637,218.10075309,3.16321600,-1.95658271,3.16321600,99.15786939,0.23106459,2.46185227,-0.57493686,2.46185227,34.97995025,-6.91809807,-0.57493686,-6.91809807,16.03831279
0.60191289,0.15608056,0.24496584,0.50143148,-0.50462153,0.50434351,0.48944991,187.83203739,5.46312156,-1.85663036,5.46312156,217.60757518,3.25412046,-1.85663036,3.25412046,98.46691203,0.06734436,0.81109967,-0.19331172,0.81109967,39.32032418,-8.48373370,-0.19331172,-8.48373370,16.81500062
0.60229951,0.15802328,0.24496930,0.50137325,-0.50466384,0.50437978,0.48942856,187.46032263,5.57209953,-1.74187372,5.57209953,217.11570738,3.34095444,-1.74187372,3.34095444,97.79280703,0.07375487,-1.00031373,0.24785417,-1.00031373,43.48130036,-10.17296339,0.24785417,-10.17296339,18.11252475
0.60268526,0.15997969,0.24497257,0.50131543,-0.50470610,0.50441580,0.48940708,187.05556659,5.70089819,-1.61873887,5.70089819,216.62734162,3.42788759,-1.61873887,3.42788759,97.15596657,0.23343613,-2.90275650,0.75949051,-2.90275650,47.34732677,-12.02274386,0.75949051,-12.02274386,19.96378457
0.60306990,0.16194982,0.24497567,0.50125803,-0.50474829,0.50445159,0.48938548,186.61965740,5.84987781,-1.49404032,5.84987781,216.14232440,3.51896135,-1.49404032,3.51896135,96.57417285,0.52301532,-4.82794287,1.35057196,-4.82794287,50.83670138,-14.05917488,1.35057196,-14.05917488,22.39794469
0.60345315,0.16393369,0.24497861,0.50120105,-0.50479041,0.50448713,0.48936375,186.15480296,6.01928836,-1.37454741,6.01928836,215.65842654,3.61798288,-1.37454741,3.61798288,96.06032007,0.91395409,-6.70865482,2.02513574,-6.70865482,53.89875936,-16.29289651,2.02513574,-16.29289651,25.43536781
0.60383471,0.16593132,0.24498141,0.50114450,-0.50483245,0.50452243,0.48934190,185.66363731,6.20890574,-1.26653385,6.20890574,215.17193430,3.72841608,-1.26653385,3.72841608,95.62077793,1.37233701,-8.47697126,2.77890332,-8.47697126,56.50686897,-18.71594944,2.77890332,-18.71594944,29.07928411
0.60421429,0.16794272,0.24498410,0.50108837,-0.50487443,0.50455750,0.48931993,185.14939298,6.41762070,-1.17533035,6.41762070,214.67848405,3.85322700,-1.17533035,3.85322700,95.25466524,1.85796210,-10.06232052,3.59582527,-10.06232052,58.64935717,-21.30027574,3.59582527,-21.30027574,33.30580887
0.60459155,0.16996788,0.24498668,0.50103266,-0.50491632,0.50459232,0.48929783,184.61607143,6.64305772,-1.10491407,6.64305772,214.17404245,3.99466262,-1.10491407,3.99466262,94.95418975,2.32384464,-11.39052599,4.44509676,-11.39052599,60.32035843,-23.99806050,4.44509676,-23.99806050,38.05477058
0.60496614,0.17200682,0.24498917,0.50097737,-0.50495813,0.50462691,0.48927562,184.06853718,6.88129566,-1.05758112,6.88129566,213.65590962,4.15397154,-1.05758112,4.15397154,94.70601735,2.71727507,-12.38465965,5.27932461,-12.38465965,61.51228204,-26.74402633,5.27932461,-26.74402633,43.22418877
0.60533769,0.17405953,0.24499160,0.50092252,-0.50499986,0.50466126,0.48925330,183.51246890,7.12674882,-1.03374962,7.12674882,213.12360125,4.33110187,-1.03374962,4.33110187,94.49342024,2.98335787,-12.96807241,6.03445662,-12.96807241,62.21117260,-29.45954641,6.03445662,-29.45954641,48.67081983
0.60570585,0.17612600,0.24499396,0.50086809,-0.50504150,0.50469536,0.48923086,182.95412392,7.37224920,-1.03192788,7.37224920,212.57945965,4.52442947,-1.03192788,4.52442947,94.29878447,3.07150898,-13.06954556,6.63177916,-13.06954556,62.39569492,-32.05809483,6.63177916,-32.05809483,54.21788530
0.60607021,0.17820620,0.24499630,0.50081409,-0.50508305,0.50472923,0.48920830,182.39990596,7.60934934,-1.04885544,7.60934934,212.02886594,4.73057098,-1.04885544,4.73057098,94.10599291,2.94478098,-12.63018625,6.98184349,-12.63018625,62.03984090,-34.45124835,6.98184349,-34.45124835,59.66924583
0.60643038,0.18030013,0.24499860,0.50076051,-0.50512451,0.50476286,0.48918564,181.85576483,7.82884247,-1.07979548,7.82884247,211.47997558,4.94432404,-1.07979548,4.94432404,93.90226550,2.59123785,-11.61149693,6.98978456,-11.61149693,61.11884119,-36.55434338,6.98978456,-36.55434338,64.82755634
0.60678594,0.18240775,0.24500090,0.50070737,-0.50516587,0.50479626,0.48916287,181.32649234,8.02147427,-1.11893634,8.02147427,210.94296791,5.15875622,-1.11893634,5.15875622,93.67920487,2.03601149,-10.00393243,6.56133228,-10.00393243,59.61728792,-38.29105186,6.56133228,-38.29105186,69.51300078
0.60713649,0.18452903,0.24500321,0.50065465,-0.50520713,0.50482941,0.48914000,180.81501042,8.17879543,-1.15985601,8.17879543,210.42887283,5.36544477,-1.15985601,5.36544477,93.43299956,1.35215664,-7.83510680,5.60895057,-7.83510680,57.53819086,-39.59652369,5.60895057,-39.59652369,73.57934155
0.60748159,0.18666392,0.24500554,0.50060236,-0.50524829,0.50486233,0.48911703,180.32177556,8.29407558,-1.19601435,8.29407558,209.94810410,5.55485586,-1.19601435,5.55485586,93.16391299,0.66794551,-5.17652532,4.05788256,-5.17652532,54.91154893,-40.41920519,4.05788256,-40.41920519,76.92500007
0.60782081,0.18881239,0.24500790,0.50055050,-0.50528934,0.50489501,0.48909395,179.84444818,8.36316540,-1.22125552,8.36316540,209.50888507,5.71684668,-1.22125552,5.71684668,92.87529551,0.16783340,-2.14729531,1.85222715,-2.14729531,51.80093366,-40.72181057,1.85222715,-40.72181057,79.49816445
0.60815372,0.19097438,0.24501030,0.50049907,-0.50533029,0.50492746,0.48907078,179.37798664,8.38516232,-1.23031507,8.38516232,209.11579899,5.84127139,-1.23031507,5.84127139,92.57239309,0.08420088,1.08711405,-1.03868666,1.08711405,48.30652976,-40.48206824,-1.03868666,-40.48206824,81.29598894
0.60847987,0.19314983,0.24501276,0.50044807,-0.50537113,0.50495967,0.48904752,178.91530258,8.36272146,-1.21932497,8.36272146,208.76872294,5.91866622,-1.21932497,5.91866622,92.26120523,0.67757020,4.32299713,-4.61355268,4.32299713,44.56317932,-39.69374013,-4.61355268,-39.69374013,82.35859242
0.60879882,0.19533868,0.24501529,0.50039750,-0.50541186,0.50499165,0.48902416,178.44853345,8.30187839,-1.18629144,8.30187839,208.46239650,5.94097542,-1.18629144,5.94097542,91.94758729,2.20477524,7.33459521,-8.83240496,7.33459521,40.73245518,-38.36805836,-8.83240496,-38.36805836,82.75888510
0.60911012,0.19754085,0.24501789,0.50034735,-0.50545248,0.50502339,0.48900072,177.97083869,8.21133021,-1.13149221,8.21133021,208.18680934,5.90225875,-1.13149221,5.90225875,91.63671318,4.87767302,9.89778486,-13.61110985,9.89778486,36.98882330,-36.53525204,-13.61110985,-36.53525204,82.58950502
0.60941332,0.19975628,0.24502057,0.50029763,-0.50549298,0.50505489,0.48897719,177.47843562,8.10125025,-1.05771444,8.10125025,207.92845684,5.79929960,-1.05771444,5.79929960,91.33292425,8.81882140,11.81829163,-18.81868993,11.81829163,33.50147077,-34.24541664,-18.81868993,-34.24541664,81.94850011
0.60970797,0.20198487,0.24502334,0.50024833,-0.50553336,0.50508616,0.48895358,176.97242690,7.98185470,-0.97024840,7.98185470,207.67232552,5.63202350,-0.97024840,5.63202350,91.03990127,14.02367571,12.95914869,-24.27923557,12.95914869,30.41493169,-31.56779602,-24.27923557,-31.56779602,80.92579173
0.60999361,0.20422654,0.24502621,0.50019947,-0.50557362,0.50511720,0.48892988,176.45992121,7.86203646,-0.87657711,7.86203646,207.40428321,5.40364896,-0.87657711,5.40364896,90.76102574,20.33950913,13.26108441,-29.77959773,13.26108441,27.83254347,-28.58773985,-29.77959773,-28.58773985,79.59263763
0.61026980,0.20648118,0.24502917,0.50015102,-0.50561375,0.50514800,0.48890611,175.95407113,7.74838017,-0.78575834,7.74838017,207.11342922,5.12053098,-0.78575834,5.12053098,90.49976366,27.46836077,12.75059030,-35.08288838,12.75059030,25.80642150,-25.40116125,-35.08288838,-25.40116125,77.99599738
0.61053609,0.20874868,0.24503224,0.50010300,-0.50565377,0.50517857,0.48888227,175.47292502,7.64475983,-0.70756452,7.64475983,206.79395848,4.79171141,-0.70756452,4.79171141,90.25991773,34.99541034,11.53350223,-39.94641815,11.53350223,24.33598528,-22.10706815,-39.94641815,-22.10706815,76.15881468
0.61079203,0.21102894,0.24503542,0.50005540,-0.50569366,0.50520890,0.48885835,175.03731159,7.55253872,-0.65150214,7.55253872,206.44621250,4.42824220,-0.65150214,4.42824220,90.04564702,42.43745656,9.77588132,-44.14161675,9.77588132,23.37470008,-18.79937894,-44.14161675,-18.79937894,74.08599702
0.61103717,0.21332184,0.24503870,0.50000822,-0.50573342,0.50523901,0.48883437,174.66821554,7.47121827,-0.62585395,7.47121827,206.07678180,4.04237935,-0.62585395,4.04237935,89.86122504,49.30135123,7.67718307,-47.47313002,7.67718307,22.84258355,-15.55949414,-47.47313002,-15.55949414,71.77470198
0.61127107,0.21562724,0.24504209,0.49996145,-0.50577305,0.50526888,0.48881032,174.38417370,7.39928454,-0.63686891,7.39928454,205.69771723,3.64674791,-0.63686891,3.64674791,89.71057493,55.14100305,5.44196792,-49.79472194,5.44196792,22.64095888,-12.45089923,-49.79472194,-12.45089923,69.22677443
0.61149328,0.21794501,0.24504559,0.49991511,-0.50581255,0.50529852,0.48878621,174.19912931,7.33500147,-0.68818232,7.33500147,205.32504705,3.25355862,-0.68818232,3.25355862,89.59667066,59.60374825,3.25558123,-51.02050469,3.25558123,22.66613274,-9.51654454,-51.02050469,-9.51654454,66.46091954
0.61170336,0.22027500,0.24504919,0.49986918,-0.50585191,0.50532793,0.48876204,174.12100149,7.27697580,-0.78050354,7.27697580,204.97686242,2.87392798,-0.78050354,2.87392798,89.52092172,62.46086005,1.26709163,-51.13089402,1.26709163,22.81977510,-6.77912793,-51.13089402,-6.77912793,63.52232054
0.61190088,0.22261706,0.24505290,0.49982367,-0.50589115,0.50535710,0.48873781,174.15104991,7.22442304,-0.91157879,7.22442304,204.67124274,2.51733105,-0.91157879,2.51733105,89.48267152,63.62082215,-0.41957552,-50.17320368,-0.41957552,23.01515854,-4.24390453,-50.17320368,-4.24390453,60.48774707
0.61208541,0.22497103,0.24505670,0.49977857,-0.50593024,0.50538605,0.48871353,174.28399633,7.17715578,-1.07642328,7.17715578,204.42427200,2.19120613,-1.07642328,2.19120613,89.47893467,63.12657143,-1.74712760,-48.25693274,-1.74712760,23.17955953,-1.90335378,-48.25693274,-1.90335378,57.46470567
0.61225651,0.22733674,0.24506059,0.49973388,-0.50596920,0.50541477,0.48868920,174.50880715,7.13537509,-1.26780943,7.13537509,204.24836723,1.90073032,-1.26780943,1.90073032,89.50447160,61.13915596,-2.70072852,-45.54383163,-2.70072852,23.25379756,0.25708485,-45.54383163,0.25708485,54.58396796
0.61241377,0.22971400,0.24506457,0.49968959,-0.50600802,0.50544325,0.48866482,174.81001261,7.09937078,-1.47698066,7.09937078,204.15110302,1.64878496,-1.47698066,1.64878496,89.55224120,57.91080212,-3.30007364,-42.23311140,-3.30007364,23.19011240,2.25302037,-42.23311140,2.25302037,51.98599973
0.61255676,0.23210263,0.24506862,0.49964572,-0.50604670,0.50547151,0.48864040,175.16940523,7.06923316,-1.69452546,7.06923316,204.13466043,1.43612049,-1.69452546,1.43612049,89.61418605,53.75093131,-3.58948583,-38.54287178,-3.58948583,22.94950534,4.09566074,-38.54287178,4.09566074,49.80332488
0.61268506,0.23450244,0.24507275,0.49960225,-0.50608524,0.50549954,0.48861594,175.56791107,7.04465792,-1.91130337,7.04465792,204.19594346,1.26170686,-1.91130337,1.26170686,89.68220991,48.98942564,-3.62756317,-34.68981477,-3.62756317,22.49945088,5.78763433,-34.68981477,5.78763433,48.14227166
0.61279827,0.23691321,0.24507694,0.49955918,-0.50612363,0.50552734,0.48859144,175.98738559,7.02489067,-2.11928375,7.02489067,204.32729588,1.12322372,-2.11928375,1.12322372,89.74913923,43.94203817,-3.47766284,-30.87011981,-3.47766284,21.81262487,7.32063758,-30.87011981,7.32063758,47.06821513
0.61289599,0.23933474,0.24508118,0.49951651,-0.50616188,0.50555492,0.48856691,176.41208389,7.00881738,-2.31216331,7.00881738,204.51763944,1.01761570,-2.31216331,1.01761570,89.80945375,38.88264401,-3.20021502,-27.24446604,-3.20021502,20.86703660,8.67515353,-27.24446604,8.67515353,46.59783053
0.61297781,0.24176679,0.24508545,0.49947425,-0.50619999,0.50558226,0.48854235,176.82961596,6.99516896,-2.48567725,6.99516896,204.75377728,0.94162455,-2.48567725,0.94162455,89.85963629,34.02566806,-2.84746840,-23.92936067,-2.84746840,19.64770730,9.82208946,-23.92936067,9.82208946,46.70001842
0.61304333,0.24420914,0.24508976,0.49943237,-0.50623795,0.50560938,0.48851776,177.23131064,6.98278170,-2.63759546,6.98278170,205.02159234,0.89221841,-2.63759546,0.89221841,89.89810617,29.51975698,-2.46079696,-20.99541239,-2.46079696,18.14979900,10.72582664,-20.99541239,10.72582664,47.30470798
0.61309218,0.24666153,0.24509408,0.49939089,-0.50627576,0.50563627,0.48849314,177.61203804,6.97084841,-2.76747054,6.97084841,205.30692814,0.86686422,-2.76747054,0.86686422,89.92481563,25.45135820,-2.07024774,-18.47157506,-2.07024774,16.38285050,11.34800061,-18.47157506,11.34800061,48.31667125
0.61312397,0.24912373,0.24509841,0.49934981,-0.50631343,0.50566294,0.48846850,177.96963567,6.95910545,-2.87624873,6.95910545,205.59604770,0.86362289,-2.87624873,0.86362289,89.94066351,21.85516291,-1.69570197,-16.35329313,-1.69570197,14.37549745,11.65139718,-16.35329313,11.65139718,49.63054493
0.61313833,0.25159546,0.24510272,0.49930911,-0.50635094,0.50568937,0.48844385,178.30412313,6.94792430,-2.96585690,6.94792430,205.87569287,0.88107750,-2.96585690,0.88107750,89.94689506,18.72780143,-1.34892054,-14.61220356,-1.34892054,12.17973131,11.60360460,-14.61220356,11.60360460,51.14361256
0.61313490,0.25407647,0.24510700,0.49926880,-0.50638831,0.50571559,0.48841917,178.61687634,6.93830074,-3.03884727,6.93830074,206.13287500,0.91812580,-3.03884727,0.91812580,89.94462416,16.04164371,-1.03582750,-13.20548299,-1.03582750,9.87341859,11.18036543,-13.20548299,11.18036543,52.76413736
0.61311330,0.25656646,0.24511125,0.49922887,-0.50642553,0.50574158,0.48839449,178.90988671,6.93175504,-3.09813486,6.93175504,206.35459476,0.97368183,-3.09813486,0.97368183,89.93455875,13.75659786,-0.75857395,-12.08371641,-0.75857395,7.55957926,10.36877059,-12.08371641,10.36877059,54.41452284
0.61307320,0.25906516,0.24511544,0.49918932,-0.50646259,0.50576734,0.48836980,179.18517802,6.93016718,-3.14682104,6.93016718,206.52770155,1.04633970,-3.14682104,1.04633970,89.91695567,11.82892036,-0.51713523,-11.19692511,-0.51713523,5.36101499,9.17043671,-11.19692511,9.17043671,56.02982370
0.61301425,0.26157226,0.24511955,0.49915015,-0.50649951,0.50579288,0.48834510,179.44440956,6.93557525,-3.18807163,6.93557525,206.63905766,1.13405997,-3.18807163,1.13405997,89.89178763,10.21693564,-0.31037327,-10.49889034,-0.31037327,3.40951223,7.60459622,-10.49889034,7.60459622,57.55293618
0.61293612,0.26408747,0.24512357,0.49911136,-0.50653627,0.50581819,0.48832039,179.68866371,6.94996430,-3.22501254,6.94996430,206.67607515,1.23394387,-3.22501254,1.23394387,89.85907265,8.88411397,-0.13662278,-9.95008410,-0.13662278,1.83011540,5.71069092,-9.95008410,5.71069092,58.92819857
0.61283848,0.26661046,0.24512749,0.49907295,-0.50657288,0.50584329,0.48829569,179.91839540,6.97507068,-3.26061801,6.97507068,206.62756342,1.34215894,-3.26061801,1.34215894,89.81929046,7.80021944,0.00606069,-9.51944540,0.00606069,0.72266283,3.54974569,-9.51944540,3.54974569,60.09523183
0.61272102,0.26914093,0.24513128,0.49903490,-0.50660934,0.50586815,0.48827099,180.13350676,7.01222313,-3.29758701,7.01222313,206.48469965,1.45406408,-3.29758701,1.45406408,89.77379186,6.94130081,0.11981514,-9.18506236,0.11981514,0.14432327,1.20368815,-9.18506236,1.20368815,60.98470425
