x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.36884838,-0.32673739,0.24599329,0.50578559,-0.49857558,0.49544884,0.50013376,288.44566151,28.13014889,16.02137768,28.13014889,259.02799264,-14.26566883,16.02137768,-14.26566883,284.51021785,49.57507595,13.61049612,23.71888717,13.61049612,5.37147146,10.42456741,23.71888717,10.42456741,30.76023913
0.36871800,-0.32653230,0.24600646,0.50580309,-0.49853551,0.49543588,0.50016883,288.08927339,28.97373142,16.45064929,28.97373142,257.88970351,-14.63349200,16.45064929,-14.63349200,284.08667542,49.63281416,13.71143289,23.80130551,13.71143289,5.40961732,10.46086586,23.80130551,10.46086586,30.26109694
0.36858694,-0.32631103,0.24601949,0.50582066,-0.49849474,0.49542303,0.50020443,287.73241731,29.81654219,16.87617400,29.81654219,256.75869773,-14.99695258,16.87617400,-14.99695258,283.66540326,49.68980189,13.81250080,23.88371694,13.81250080,5.44815932,10.49750703,23.88371694,10.49750703,29.77312128
0.36845526,-0.32607314,0.24603235,0.50583828,-0.49845328,0.49541030,0.50024054,287.37508068,30.65855776,17.29792038,30.65855776,255.63508098,-15.35600764,17.29792038,-15.35600764,283.24635009,49.74596792,13.91364074,23.96606842,13.91364074,5.48707717,10.53447125,23.96606842,10.53447125,29.29670822
0.36832298,-0.32581823,0.24604503,0.50585594,-0.49841116,0.49539771,0.50027712,287.01725039,31.49975443,17.71585797,31.49975443,254.51895904,-15.71061528,17.71585797,-15.71061528,282.82946347,49.80123911,14.01479157,24.04830519,14.01479157,5.52634918,10.57173759,24.04830519,10.57173759,28.83224316
0.36819015,-0.32554589,0.24605753,0.50587361,-0.49836838,0.49538529,0.50031417,286.65891274,32.34010825,18.12995721,32.34010825,253.41043777,-16.06073461,18.12995721,-16.06073461,282.41468988,49.85554033,14.11589015,24.13037076,14.11589015,5.56595221,10.60928374,24.13037076,10.60928374,28.38009976
0.36805674,-0.32525574,0.24606984,0.50589129,-0.49832497,0.49537304,0.50035166,286.30005347,33.17959499,18.54018951,33.17959499,252.30962310,-16.40632584,18.54018951,-16.40632584,282.00197483,49.90879455,14.21687140,24.21220693,14.21687140,5.60586165,10.64708612,24.21220693,10.64708612,27.94063907
0.36792276,-0.32494739,0.24608195,0.50590895,-0.49828095,0.49536099,0.50038957,285.94065770,34.01819013,18.94652727,34.01819013,251.21662102,-16.74735031,18.94652727,-16.74735031,281.59126295,49.96092281,14.31766824,24.29375383,14.31766824,5.64605144,10.68511974,24.29375383,10.68511974,27.51420846
0.36778816,-0.32462047,0.24609386,0.50592659,-0.49823633,0.49534915,0.50042788,285.58070992,34.85586890,19.34894388,34.85586890,250.13153756,-17.08377051,19.34894388,-17.08377051,281.18249810,50.01184426,14.41821167,24.37494989,14.41821167,5.68649399,10.72335826,24.37494989,10.72335826,27.10114074
0.36765288,-0.32427462,0.24610557,0.50594420,-0.49819112,0.49533754,0.50046657,285.22019401,35.69260620,19.74741378,35.69260620,249.05447875,-17.41555016,19.74741378,-17.41555016,280.77562347,50.06147619,14.51843075,24.45573192,14.51843075,5.72716023,10.76177399,24.45573192,10.76177399,26.70175323
0.36751686,-0.32390950,0.24611708,0.50596174,-0.49814535,0.49532618,0.50050564,284.85909318,36.52837661,20.14191244,36.52837661,247.98555066,-17.74265426,20.14191244,-17.74265426,280.37058170,50.10973406,14.61825266,24.53603506,14.61825266,5.76801955,10.80033782,24.53603506,10.80033782,26.31634677
0.36738001,-0.32352477,0.24612839,0.50597922,-0.49809904,0.49531509,0.50054504,284.49738998,37.36315440,20.53241641,37.36315440,246.92485936,-18.06504908,20.53241641,-18.06504908,279.96731498,50.15653153,14.71760272,24.61579287,14.71760272,5.80903985,10.83901925,24.61579287,10.83901925,25.94520494
0.36724221,-0.32312009,0.24613951,0.50599663,-0.49805218,0.49530427,0.50058478,284.13506627,38.19691349,20.91890329,38.19691349,245.87251089,-18.38270226,20.91890329,-18.38270226,279.56576518,50.20178047,14.81640444,24.69493734,14.81640444,5.85018747,10.87778641,24.69493734,10.87778641,25.58859313
0.36710335,-0.32269516,0.24615045,0.50601394,-0.49800481,0.49529374,0.50062483,283.77210321,39.02962743,21.30135181,39.02962743,244.82861127,-18.69558282,21.30135181,-18.69558282,279.16587397,50.24539106,14.91457953,24.77339890,14.91457953,5.89142725,10.91660601,24.77339890,10.91660601,25.24675774
0.36696328,-0.32224968,0.24616122,0.50603115,-0.49795692,0.49528351,0.50066518,283.40848122,39.86126942,21.67974178,39.86126942,243.79326650,-19.00366123,21.67974178,-19.00366123,278.76758291,50.28727178,15.01204796,24.85110651,15.01204796,5.93272250,10.95544338,24.85110651,10.95544338,24.91992540
0.36682186,-0.32178334,0.24617182,0.50604825,-0.49790855,0.49527361,0.50070581,283.04418001,40.69181224,22.05405416,40.69181224,242.76658251,-19.30690940,22.05405416,-19.30690940,278.37083362,50.32732951,15.10872804,24.92798764,15.10872804,5.97403501,10.99426248,24.92798764,10.99426248,24.60830219
0.36667891,-0.32129588,0.24618228,0.50606522,-0.49785969,0.49526404,0.50074670,282.67917851,41.52122828,22.42427102,41.52122828,241.74866518,-19.60530078,22.42427102,-19.60530078,277.97556785,50.36546950,15.20453641,25.00396836,15.20453641,6.01532509,11.03302589,25.00396836,11.03302589,24.31207300
0.36653426,-0.32078702,0.24619260,0.50608206,-0.49781037,0.49525481,0.50078783,282.31345489,42.34948949,22.79037558,42.34948949,240.73962033,-19.89881035,22.79037558,-19.89881035,277.58172765,50.40159552,15.29938815,25.07897335,15.29938815,6.05655155,11.07169482,25.07897335,11.07169482,24.03140078
0.36638773,-0.32025651,0.24620280,0.50609876,-0.49776059,0.49524594,0.50082920,281.94698652,43.17656736,23.15235222,43.17656736,239.73955367,-20.18741470,23.15235222,-20.18741470,277.18925547,50.43560987,15.39319682,25.15292601,15.39319682,6.09767174,11.11022917,25.15292601,11.11022917,23.76642602
0.36623911,-0.31970411,0.24621291,0.50611531,-0.49771038,0.49523744,0.50087079,281.57974996,44.00243293,23.51018644,44.00243293,238.74857086,-20.47109201,23.51018644,-20.47109201,276.79809429,50.46741341,15.48587454,25.22574843,15.48587454,6.13864158,11.14858751,25.22574843,11.14858751,23.51726614
0.36608821,-0.31912959,0.24622294,0.50613170,-0.49765973,0.49522932,0.50091258,281.21172095,44.82705672,23.86386494,44.82705672,237.76677743,-20.74982217,23.86386494,-20.74982217,276.40818774,50.49690572,15.57733204,25.29736152,15.57733204,6.17941557,11.18672711,25.29736152,11.18672711,23.28401500
0.36593482,-0.31853273,0.24623292,0.50614792,-0.49760867,0.49522159,0.50095457,280.84287437,45.65040875,24.21337556,45.65040875,236.79427880,-21.02358673,24.21337556,-21.02358673,276.01948024,50.52398508,15.66747873,25.36768503,15.66747873,6.21994685,11.22460399,25.36768503,11.22460399,23.06674246
0.36577872,-0.31791334,0.24624286,0.50616396,-0.49755720,0.49521426,0.50099672,280.47318424,46.47245848,24.55870730,46.47245848,235.83118025,-21.29236898,24.55870730,-21.29236898,275.63191709,50.54854856,15.75622280,25.43663765,15.75622280,6.26018720,11.26217294,25.43663765,11.26217294,22.86549400
0.36561970,-0.31727123,0.24625279,0.50617982,-0.49750533,0.49520735,0.50103904,280.10262372,47.29317481,24.89985033,47.29317481,234.87758696,-21.55615396,24.89985033,-21.55615396,275.24544464,50.57049216,15.84347132,25.50413702,15.84347132,6.30008712,11.29938757,25.50413702,11.29938757,22.68029039
0.36545756,-0.31660621,0.24626274,0.50619549,-0.49745308,0.49520085,0.50108150,279.73116504,48.11252604,25.23679598,48.11252604,233.93360392,-21.81492853,25.23679598,-21.81492853,274.86001037,50.58971080,15.92913025,25.57009986,15.92913025,6.33959585,11.33620033,25.57009986,11.33620033,22.51112743
0.36529207,-0.31591814,0.24627272,0.50621096,-0.49740046,0.49519479,0.50112410,279.35877953,48.93047984,25.56953671,48.93047984,232.99933597,-22.06868134,25.56953671,-22.06868134,274.47556302,50.60609847,16.01310462,25.63444202,16.01310462,6.37866146,11.37256256,25.63444202,11.37256256,22.35797577
0.36512304,-0.31520687,0.24628277,0.50622623,-0.49734748,0.49518916,0.50116682,278.98543757,49.74700322,25.89806617,49.74700322,232.07488778,-22.31740291,25.89806617,-22.31740291,274.09205271,50.61954828,16.09529856,25.69707853,16.09529856,6.41723083,11.40842456,25.69707853,11.40842456,22.22078080
0.36495026,-0.31447227,0.24629291,0.50624129,-0.49729414,0.49518398,0.50120965,278.61110862,50.56206253,26.22237912,50.56206253,231.16036381,-22.56108564,26.22237912,-22.56108564,273.70943106,50.62995257,16.17561542,25.75792373,16.17561542,6.45524980,11.44373562,25.75792373,11.44373562,22.09946254
0.36477354,-0.31371423,0.24630317,0.50625613,-0.49724046,0.49517926,0.50125258,278.23576113,51.37562336,26.54247146,51.37562336,230.25586832,-22.79972380,26.54247146,-22.79972380,273.32765128,50.63720299,16.25395789,25.81689131,16.25395789,6.49266316,11.47844409,25.81689131,11.47844409,21.99391573
0.36459269,-0.31293263,0.24631357,0.50627075,-0.49718645,0.49517500,0.50129559,277.85936259,52.18765060,26.85834020,52.18765060,229.36150532,-23.03331362,26.85834020,-23.03331362,272.94666830,50.64119060,16.33022805,25.87389441,16.33022805,6.52941479,11.51249742,25.87389441,11.51249742,21.90400985
0.36440755,-0.31212740,0.24632414,0.50628515,-0.49713212,0.49517121,0.50133868,277.48187947,52.99810831,27.16998347,52.99810831,228.47737861,-23.26185326,27.16998347,-23.26185326,272.56643885,50.64180595,16.40432754,25.92884572,16.40432754,6.56544765,11.54584227,25.92884572,11.54584227,21.82958930
0.36421795,-0.31129847,0.24633491,0.50629932,-0.49707747,0.49516790,0.50138183,277.10327722,53.80695975,27.47740049,53.80695975,227.60359166,-23.48534286,27.47740049,-23.48534286,272.18692159,50.63893924,16.47615762,25.98165753,16.47615762,6.60070394,11.57842450,25.98165753,11.57842450,21.77047365
0.36402375,-0.31044578,0.24634590,0.50631325,-0.49702252,0.49516507,0.50142502,276.72352026,54.61416734,27.78059155,54.61416734,226.74024771,-23.70378453,27.78059155,-23.70378453,271.80807717,50.63248034,16.54561933,26.03224188,16.54561933,6.63512511,11.61018934,26.03224188,11.61018934,21.72645787
0.36382481,-0.30956929,0.24635714,0.50632695,-0.49696727,0.49516273,0.50146826,276.34257194,55.41969258,28.07955800,55.41969258,225.88744963,-23.91718239,28.07955800,-23.91718239,271.42986835,50.62231896,16.61261355,26.08051059,16.61261355,6.66865199,11.64108139,26.08051059,11.64108139,21.69731277
0.36362102,-0.30866898,0.24636865,0.50634041,-0.49691174,0.49516089,0.50151152,275.96039455,56.22349605,28.37430224,56.22349605,225.04529997,-24.12554260,28.37430224,-24.12554260,271.05226007,50.60834473,16.67704116,26.12637541,16.67704116,6.70122487,11.67104471,26.12637541,11.67104471,21.68278537
0.36341229,-0.30774482,0.24638045,0.50635362,-0.49685593,0.49515955,0.50155480,275.57694928,57.02553737,28.66482766,57.02553737,224.21390088,-24.32887333,28.66482766,-24.32887333,270.67521952,50.59044733,16.73880316,26.16974809,16.73880316,6.73278360,11.70002293,26.16974809,11.70002293,21.68259945
0.36319853,-0.30679684,0.24639258,0.50636658,-0.49679985,0.49515871,0.50159809,275.19219622,57.82577512,28.95113870,57.82577512,223.39335413,-24.52718481,28.95113870,-24.52718481,270.29871625,50.56851656,16.79780077,26.21054048,16.79780077,6.76326765,11.72795932,26.21054048,11.72795932,21.69645606
0.36297969,-0.30582504,0.24640504,0.50637929,-0.49674351,0.49515839,0.50164137,274.80609433,58.62416686,29.23324071,58.62416686,222.58376102,-24.72048931,29.23324071,-24.72048931,269.92272221,50.54244251,16.85393556,26.24866463,16.85393556,6.79261626,11.75479686,26.24866463,11.75479686,21.72403422
0.36275574,-0.30482945,0.24641786,0.50639175,-0.49668692,0.49515858,0.50168464,274.41860145,59.42066903,29.51114003,59.42066903,221.78522237,-24.90880120,29.51114003,-24.90880120,269.54721183,50.51211566,16.90710961,26.28403291,16.90710961,6.82076850,11.78047837,26.28403291,11.78047837,21.76499155
0.36252664,-0.30381013,0.24643106,0.50640396,-0.49663008,0.49515929,0.50172788,274.02967424,60.21523696,29.78484391,60.21523696,220.99783846,-25.09213690,29.78484391,-25.09213690,269.17216207,50.47742696,16.95722560,26.31655810,16.95722560,6.84766341,11.80494654,26.31655810,11.80494654,21.81896505
0.36229241,-0.30276713,0.24644466,0.50641591,-0.49657301,0.49516053,0.50177109,273.63926823,61.00782475,30.05436051,61.00782475,220.22170903,-25.27051493,30.05436051,-25.27051493,268.79755247,50.43826800,17.00418695,26.34615349,17.00418695,6.87324009,11.82814411,26.34615349,11.82814411,21.88557192
0.36205307,-0.30170054,0.24645867,0.50642759,-0.49651570,0.49516229,0.50181426,273.24733773,61.79838531,30.31969882,61.79838531,219.45693318,-25.44395588,30.31969882,-25.44395588,268.42336519,50.39453112,17.04789795,26.37273300,17.04789795,6.89743779,11.85001388,26.37273300,11.85001388,21.96441041
0.36180867,-0.30061043,0.24647310,0.50643902,-0.49645818,0.49516458,0.50185738,272.85383588,62.58687027,30.58086870,62.58687027,218.70360931,-25.61248245,30.58086870,-25.61248245,268.04958510,50.34610952,17.08826392,26.39621128,17.08826392,6.92019609,11.87049888,26.39621128,11.87049888,22.05506072
0.36155927,-0.29949692,0.24648798,0.50645019,-0.49640044,0.49516741,0.50190043,272.45871458,63.37322992,30.83788080,63.37322992,217.96183513,-25.77611940,30.83788080,-25.77611940,267.67619974,50.29289737,17.12519131,26.41650380,17.12519131,6.94145496,11.88954244,26.41650380,11.88954244,22.15708601
0.36130496,-0.29836011,0.24650330,0.50646110,-0.49634250,0.49517077,0.50194341,272.06192455,64.15741319,31.09074657,64.15741319,217.23170754,-25.93489363,31.09074657,-25.93489363,267.30319938,50.23478998,17.15858785,26.43352702,17.15858785,6.96115486,11.90708827,26.43352702,11.90708827,22.27003340
0.36104585,-0.29720013,0.24651907,0.50647175,-0.49628436,0.49517466,0.50198631,271.66341522,64.93936758,31.33947816,64.93936758,216.51332257,-26.08883410,31.33947816,-26.08883410,266.93057708,50.17168390,17.18836268,26.44719839,17.18836268,6.97923695,11.92308063,26.44719839,11.92308063,22.39343498
0.36078206,-0.29601713,0.24653531,0.50648213,-0.49622603,0.49517910,0.50202913,271.26313481,65.71903914,31.58408846,65.71903914,215.80677534,-26.23797187,31.58408846,-26.23797187,266.55832863,50.10347704,17.21442649,26.45743659,17.21442649,6.99564311,11.93746437,26.45743659,11.93746437,22.52680897
0.36051374,-0.29481125,0.24655201,0.50649225,-0.49616751,0.49518408,0.50207184,270.86103026,66.49637238,31.82459104,66.49637238,215.11215995,-26.38234007,31.82459104,-26.38234007,266.18645261,50.03006883,17.23669166,26.46416152,17.23669166,7.01031611,11.95018506,26.46416152,11.95018506,22.66966080
0.36024105,-0.29358267,0.24656919,0.50650210,-0.49610881,0.49518961,0.50211445,270.45704725,67.27131025,32.06100009,67.27131025,214.42956944,-26.52197394,32.06100009,-26.52197394,265.81495038,49.95136029,17.25507238,26.46729450,17.25507238,7.02319976,11.96118914,26.46729450,11.96118914,22.82148431
0.35996417,-0.29233155,0.24658683,0.50651169,-0.49604995,0.49519567,0.50215694,270.05113015,68.04379408,32.29333041,68.04379408,213.75909564,-26.65691077,32.29333041,-26.65691077,265.44382607,49.86725424,17.26948481,26.46675832,17.26948481,7.03423896,11.97042394,26.46675832,11.97042394,22.98176290
0.35968330,-0.29105809,0.24660494,0.50652103,-0.49599092,0.49520228,0.50219932,269.64322205,68.81376352,32.52159738,68.81376352,213.10082917,-26.78718993,32.52159738,-26.78718993,265.07308658,49.77765537,17.27984718,26.46247737,17.27984718,7.04337991,11.97783789,26.46247737,11.97783789,23.14997076
0.35939864,-0.28976248,0.24662351,0.50653010,-0.49593174,0.49520944,0.50224156,269.23326475,69.58115648,32.74581691,69.58115648,212.45485927,-26.91285285,32.74581691,-26.91285285,264.70274154,49.68247038,17.28607996,26.45437775,17.28607996,7.05057015,11.98338054,26.45437775,11.98338054,23.32557413
0.35911041,-0.28844492,0.24664254,0.50653890,-0.49587240,0.49521715,0.50228366,268.82119871,70.34590911,32.96600541,70.34590911,211.82127371,-27.03394300,32.96600541,-27.03394300,264.33280331,49.58160812,17.28810598,26.44238738,17.28810598,7.05575877,11.98700273,26.44238738,11.98700273,23.50803250
0.35881886,-0.28710564,0.24666201,0.50654745,-0.49581292,0.49522540,0.50232562,268.40696308,71.10795572,33.18217974,71.10795572,211.20015873,-27.15050588,33.18217974,-27.15050588,263.96328694,49.47497973,17.28585057,26.42643611,17.28585057,7.05889646,11.98865667,26.42643611,11.98865667,23.69679991
0.35852422,-0.28574487,0.24668193,0.50655574,-0.49575331,0.49523419,0.50236742,267.99049567,71.86722873,33.39435720,71.86722873,210.59159888,-27.26258904,33.39435720,-27.26258904,263.59421013,49.36249876,17.27924168,26.40645581,17.27924168,7.05993567,11.98829607,26.40645581,11.98829607,23.89132621
0.35822674,-0.28436282,0.24670227,0.50656378,-0.49569357,0.49524353,0.50240907,267.57173298,72.62365863,33.60255547,72.62365863,209.99567691,-27.37024202,33.60255547,-27.37024202,263.22559321,49.24408129,17.26821000,26.38238048,17.26821000,7.05883075,11.98587623,26.38238048,11.98587623,24.09105831
