x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.37166000,-0.32794000,0.24566000,0.50540306,-0.49933302,0.49576300,0.49945302,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.94630910,-3.52383421,0.19531330,-3.52383421,24.19692151,-9.36717570,0.19531330,-9.36717570,12.80502257
0.37165998,-0.32793992,0.24565999,0.50540305,-0.49933303,0.49576300,0.49945303,300.02921527,0.00100395,-0.00070583,0.00100395,300.02473321,-0.00002617,-0.00070583,-0.00002617,300.02740476,0.94371632,-3.51636534,0.19549028,-3.51636534,24.19156582,-9.36809802,0.19549028,-9.36809802,12.79488194
0.37165993,-0.32793969,0.24565997,0.50540304,-0.49933305,0.49576299,0.49945304,300.05843623,0.00200616,-0.00141158,0.00200616,300.04946704,-0.00005450,-0.00141158,-0.00005450,300.05481516,0.94112196,-3.50888777,0.19566628,-3.50888777,24.18621840,-9.36901189,0.19566628,-9.36901189,12.78472801
0.37165985,-0.32793931,0.24565993,0.50540301,-0.49933307,0.49576298,0.49945305,300.08766289,0.00300662,-0.00211722,0.00300662,300.07420148,-0.00008500,-0.00211722,-0.00008500,300.08223121,0.93852603,-3.50140155,0.19584129,-3.50140155,24.18087937,-9.36991722,0.19584129,-9.36991722,12.77456086
0.37165973,-0.32793877,0.24565987,0.50540297,-0.49933311,0.49576296,0.49945307,300.11689526,0.00400533,-0.00282277,0.00400533,300.09893652,-0.00011766,-0.00282277,-0.00011766,300.10965287,0.93592857,-3.49390672,0.19601529,-3.49390672,24.17554885,-9.37081396,0.19601529,-9.37081396,12.76438050
0.37165958,-0.32793807,0.24565980,0.50540292,-0.49933316,0.49576293,0.49945310,300.14613332,0.00500230,-0.00352822,0.00500230,300.12367215,-0.00015250,-0.00352822,-0.00015250,300.13708015,0.93332958,-3.48640331,0.19618829,-3.48640331,24.17022695,-9.37170205,0.19618829,-9.37170205,12.75418700
0.37165940,-0.32793723,0.24565971,0.50540286,-0.49933322,0.49576290,0.49945314,300.17537709,0.00599750,-0.00423356,0.00599750,300.14840838,-0.00018952,-0.00423356,-0.00018952,300.16451301,0.93072910,-3.47889137,0.19636027,-3.47889137,24.16491379,-9.37258141,0.19636027,-9.37258141,12.74398040
0.37165919,-0.32793622,0.24565960,0.50540278,-0.49933329,0.49576286,0.49945318,300.20462657,0.00699095,-0.00493879,0.00699095,300.17314517,-0.00022873,-0.00493879,-0.00022873,300.19195146,0.92812715,-3.47137093,0.19653123,-3.47137093,24.15960948,-9.37345198,0.19653123,-9.37345198,12.73376074
0.37165895,-0.32793507,0.24565948,0.50540270,-0.49933337,0.49576282,0.49945322,300.23388175,0.00798264,-0.00564390,0.00798264,300.19788254,-0.00027013,-0.00564390,-0.00027013,300.21939546,0.92552374,-3.46384205,0.19670116,-3.46384205,24.15431415,-9.37431371,0.19670116,-9.37431371,12.72352808
0.37165868,-0.32793376,0.24565935,0.50540260,-0.49933347,0.49576277,0.49945328,300.26314264,0.00897256,-0.00634890,0.00897256,300.22262046,-0.00031372,-0.00634890,-0.00031372,300.24684501,0.92291892,-3.45630475,0.19687004,-3.45630475,24.14902790,-9.37516651,0.19687004,-9.37516651,12.71328245
0.37165838,-0.32793229,0.24565920,0.50540250,-0.49933357,0.49576272,0.49945333,300.29240924,0.00996071,-0.00705378,0.00996071,300.24735893,-0.00035952,-0.00705378,-0.00035952,300.27430009,0.92031268,-3.44875909,0.19703787,-3.44875909,24.14375086,-9.37601034,0.19703787,-9.37601034,12.70302390
0.37165806,-0.32793067,0.24565903,0.50540238,-0.49933368,0.49576266,0.49945340,300.32168155,0.01094709,-0.00775854,0.01094709,300.27209793,-0.00040753,-0.00775854,-0.00040753,300.30176068,0.91770507,-3.44120510,0.19720464,-3.44120510,24.13848315,-9.37684511,0.19720464,-9.37684511,12.69275249
0.37165770,-0.32792889,0.24565884,0.50540225,-0.49933381,0.49576259,0.49945347,300.35095957,0.01193169,-0.00846317,0.01193169,300.29683747,-0.00045774,-0.00846317,-0.00045774,300.32922676,0.91509610,-3.43364283,0.19737035,-3.43364283,24.13322489,-9.37767078,0.19737035,-9.37767078,12.68246825
0.37165732,-0.32792696,0.24565864,0.50540211,-0.49933394,0.49576252,0.49945355,300.38024331,0.01291451,-0.00916766,0.01291451,300.32157753,-0.00051018,-0.00916766,-0.00051018,300.35669833,0.91248581,-3.42607231,0.19753498,-3.42607231,24.12797618,-9.37848727,0.19753498,-9.37848727,12.67217124
0.37165691,-0.32792488,0.24565843,0.50540196,-0.49933409,0.49576244,0.49945363,300.40953275,0.01389555,-0.00987203,0.01389555,300.34631811,-0.00056484,-0.00987203,-0.00056484,300.38417537,0.90987420,-3.41849359,0.19769853,-3.41849359,24.12273716,-9.37929451,0.19769853,-9.37929451,12.66186151
0.37165648,-0.32792264,0.24565820,0.50540180,-0.49933424,0.49576236,0.49945372,300.43882791,0.01487480,-0.01057625,0.01487480,300.37105918,-0.00062173,-0.01057625,-0.00062173,300.41165785,0.90726130,-3.41090672,0.19786098,-3.41090672,24.11750795,-9.38009244,0.19786098,-9.38009244,12.65153910
0.37165602,-0.32792024,0.24565795,0.50540163,-0.49933441,0.49576227,0.49945381,300.46812879,0.01585227,-0.01128033,0.01585227,300.39580075,-0.00068085,-0.01128033,-0.00068085,300.43914576,0.90464715,-3.40331174,0.19802234,-3.40331174,24.11228865,-9.38088100,0.19802234,-9.38088100,12.64120407
0.37165554,-0.32791769,0.24565769,0.50540145,-0.49933459,0.49576218,0.49945391,300.49743538,0.01682793,-0.01198427,0.01682793,300.42054280,-0.00074221,-0.01198427,-0.00074221,300.46663909,0.90203176,-3.39570868,0.19818258,-3.39570868,24.10707940,-9.38166011,0.19818258,-9.38166011,12.63085647
0.37165503,-0.32791499,0.24565741,0.50540125,-0.49933477,0.49576208,0.49945402,300.52674769,0.01780180,-0.01268806,0.01780180,300.44528533,-0.00080582,-0.01268806,-0.00080582,300.49413781,0.89941516,-3.38809760,0.19834171,-3.38809760,24.10188031,-9.38242972,0.19834171,-9.38242972,12.62049633
0.37165450,-0.32791213,0.24565712,0.50540105,-0.49933497,0.49576197,0.49945413,300.55606572,0.01877388,-0.01339169,0.01877388,300.47002833,-0.00087167,-0.01339169,-0.00087167,300.52164192,0.89679737,-3.38047854,0.19849970,-3.38047854,24.09669151,-9.38318975,0.19849970,-9.38318975,12.61012372
0.37165394,-0.32790911,0.24565681,0.50540084,-0.49933518,0.49576186,0.49945425,300.58538946,0.01974414,-0.01409517,0.01974414,300.49477178,-0.00093979,-0.01409517,-0.00093979,300.54915139,0.89417842,-3.37285155,0.19865657,-3.37285155,24.09151312,-9.38394014,0.19865657,-9.38394014,12.59973869
0.37165337,-0.32790594,0.24565649,0.50540061,-0.49933540,0.49576174,0.49945438,300.61471893,0.02071260,-0.01479849,0.02071260,300.51951568,-0.00101016,-0.01479849,-0.00101016,300.57666620,0.89155832,-3.36521666,0.19881229,-3.36521666,24.08634525,-9.38468083,0.19881229,-9.38468083,12.58934129
0.37165277,-0.32790261,0.24565615,0.50540038,-0.49933563,0.49576162,0.49945451,300.64405411,0.02167925,-0.01550164,0.02167925,300.54426002,-0.00108280,-0.01550164,-0.00108280,300.60418635,0.88893712,-3.35757393,0.19896685,-3.35757393,24.08118804,-9.38541173,0.19896685,-9.38541173,12.57893156
0.37165215,-0.32789913,0.24565579,0.50540013,-0.49933586,0.49576150,0.49945464,300.67339502,0.02264408,-0.01620462,0.02264408,300.56900478,-0.00115771,-0.01620462,-0.00115771,300.63171180,0.88631482,-3.34992339,0.19912026,-3.34992339,24.07604159,-9.38613280,0.19912026,-9.38613280,12.56850956
0.37165151,-0.32789549,0.24565542,0.50539988,-0.49933611,0.49576136,0.49945479,300.70274165,0.02360709,-0.01690743,0.02360709,300.59374997,-0.00123490,-0.01690743,-0.00123490,300.65924255,0.88369146,-3.34226510,0.19927249,-3.34226510,24.07090605,-9.38684395,0.19927249,-9.38684395,12.55807535
0.37165086,-0.32789170,0.24565504,0.50539961,-0.49933637,0.49576122,0.49945493,300.73209400,0.02456829,-0.01761007,0.02456829,300.61849556,-0.00131437,-0.01761007,-0.00131437,300.68677857,0.88106706,-3.33459910,0.19942355,-3.33459910,24.06578152,-9.38754513,0.19942355,-9.38754513,12.54762897
0.37165018,-0.32788775,0.24565464,0.50539933,-0.49933664,0.49576108,0.49945509,300.76145208,0.02552765,-0.01831252,0.02552765,300.64324156,-0.00139613,-0.01831252,-0.00139613,300.71431985,0.87844165,-3.32692543,0.19957342,-3.32692543,24.06066813,-9.38823626,0.19957342,-9.38823626,12.53717047
0.37164948,-0.32788365,0.24565422,0.50539905,-0.49933692,0.49576093,0.49945525,300.79081588,0.02648519,-0.01901479,0.02648519,300.66798795,-0.00148018,-0.01901479,-0.00148018,300.74186637,0.87581524,-3.31924415,0.19972209,-3.31924415,24.05556601,-9.38891728,0.19972209,-9.38891728,12.52669992
0.37164877,-0.32787939,0.24565379,0.50539875,-0.49933721,0.49576077,0.49945541,300.82018541,0.02744090,-0.01971688,0.02744090,300.69273472,-0.00156654,-0.01971688,-0.00156654,300.76941812,0.87318787,-3.31155530,0.19986956,-3.31155530,24.05047528,-9.38958812,0.19986956,-9.38958812,12.51621737
0.37164804,-0.32787497,0.24565335,0.50539844,-0.49933751,0.49576061,0.49945558,300.84956066,0.02839477,-0.02041877,0.02839477,300.71748186,-0.00165519,-0.02041877,-0.00165519,300.79697506,0.87055957,-3.30385892,0.20001581,-3.30385892,24.04539606,-9.39024871,0.20001581,-9.39024871,12.50572287
0.37164729,-0.32787040,0.24565289,0.50539812,-0.49933782,0.49576045,0.49945576,300.87894163,0.02934680,-0.02112046,0.02934680,300.74222937,-0.00174616,-0.02112046,-0.00174616,300.82453719,0.86793035,-3.29615507,0.20016084,-3.29615507,24.04032848,-9.39089899,0.20016084,-9.39089899,12.49521647
0.37164652,-0.32786567,0.24565241,0.50539780,-0.49933814,0.49576027,0.49945594,300.90832834,0.03029699,-0.02182196,0.03029699,300.76697723,-0.00183943,-0.02182196,-0.00183943,300.85210448,0.86530025,-3.28844379,0.20030464,-3.28844379,24.03527266,-9.39153888,0.20030464,-9.39153888,12.48469822
0.37164574,-0.32786078,0.24565192,0.50539746,-0.49933847,0.49576010,0.49945613,300.93772077,0.03124533,-0.02252325,0.03124533,300.79172543,-0.00193503,-0.02252325,-0.00193503,300.87967692,0.86266928,-3.28072514,0.20044720,-3.28072514,24.03022873,-9.39216832,0.20044720,-9.39216832,12.47416820
0.37164495,-0.32785574,0.24565142,0.50539711,-0.49933881,0.49575991,0.49945633,300.96711892,0.03219182,-0.02322434,0.03219182,300.81647397,-0.00203296,-0.02322434,-0.00203296,300.90725449,0.86003748,-3.27299914,0.20058851,-3.27299914,24.02519682,-9.39278724,0.20058851,-9.39278724,12.46362644
0.37164413,-0.32785055,0.24565090,0.50539676,-0.49933916,0.49575972,0.49945653,300.99652281,0.03313646,-0.02392521,0.03313646,300.84122284,-0.00213321,-0.02392521,-0.00213321,300.93483717,0.85740487,-3.26526587,0.20072856,-3.26526587,24.02017704,-9.39339557,0.20072856,-9.39339557,12.45307301
0.37164331,-0.32784520,0.24565036,0.50539639,-0.49933952,0.49575953,0.49945673,301.02593242,0.03407924,-0.02462586,0.03407924,300.86597202,-0.00223580,-0.02462586,-0.00223580,300.96242493,0.85477147,-3.25752536,0.20086734,-3.25752536,24.01516953,-9.39399324,0.20086734,-9.39399324,12.44250796
0.37164247,-0.32783969,0.24564981,0.50539601,-0.49933989,0.49575933,0.49945694,301.05534777,0.03502016,-0.02532630,0.03502016,300.89072151,-0.00234073,-0.02532630,-0.00234073,300.99001777,0.85213732,-3.24977767,0.20100485,-3.24977767,24.01017441,-9.39458018,0.20100485,-9.39458018,12.43193135
0.37164162,-0.32783402,0.24564925,0.50539562,-0.49934027,0.49575913,0.49945716,301.08476884,0.03595922,-0.02602651,0.03595922,300.91547129,-0.00244801,-0.02602651,-0.00244801,301.01761565,0.84950244,-3.24202284,0.20114107,-3.24202284,24.00519181,-9.39515632,0.20114107,-9.39515632,12.42134324
0.37164076,-0.32782820,0.24564867,0.50539523,-0.49934065,0.49575891,0.49945738,301.11419564,0.03689641,-0.02672650,0.03689641,300.94022136,-0.00255764,-0.02672650,-0.00255764,301.04521857,0.84686686,-3.23426092,0.20127600,-3.23426092,24.00022186,-9.39572160,0.20127600,-9.39572160,12.41074368
0.37163988,-0.32782222,0.24564808,0.50539482,-0.49934105,0.49575870,0.49945761,301.14362817,0.03783173,-0.02742625,0.03783173,300.96497171,-0.00266963,-0.02742625,-0.00266963,301.07282650,0.84423060,-3.22649197,0.20140962,-3.22649197,23.99526468,-9.39627595,0.20140962,-9.39627595,12.40013274
0.37163899,-0.32781609,0.24564747,0.50539440,-0.49934146,0.49575848,0.49945784,301.17306643,0.03876518,-0.02812576,0.03876518,300.98972233,-0.00278398,-0.02812576,-0.00278398,301.10043941,0.84159368,-3.21871603,0.20154193,-3.21871603,23.99032040,-9.39681929,0.20154193,-9.39681929,12.38951046
0.37163810,-0.32780980,0.24564684,0.50539398,-0.49934188,0.49575825,0.49945808,301.20251042,0.03969674,-0.02882503,0.03969674,301.01447321,-0.00290069,-0.02882503,-0.00290069,301.12805730,0.83895615,-3.21093315,0.20167292,-3.21093315,23.98538914,-9.39735155,0.20167292,-9.39735155,12.37887691
0.37163719,-0.32780335,0.24564621,0.50539354,-0.49934230,0.49575802,0.49945832,301.23196014,0.04062643,-0.02952406,0.04062643,301.03922434,-0.00301978,-0.02952406,-0.00301978,301.15568014,0.83631801,-3.20314339,0.20180259,-3.20314339,23.98047104,-9.39787268,0.20180259,-9.39787268,12.36823215
0.37163627,-0.32779675,0.24564556,0.50539310,-0.49934274,0.49575778,0.49945857,301.26141559,0.04155423,-0.03022284,0.04155423,301.06397571,-0.00314125,-0.03022284,-0.00314125,301.18330791,0.83367931,-3.19534680,0.20193091,-3.19534680,23.97556623,-9.39838259,0.20193091,-9.39838259,12.35757624
0.37163535,-0.32778999,0.24564489,0.50539264,-0.49934319,0.49575754,0.49945883,301.29087677,0.04248014,-0.03092137,0.04248014,301.08872731,-0.00326510,-0.03092137,-0.00326510,301.21094059,0.83104006,-3.18754343,0.20205788,-3.18754343,23.97067483,-9.39888122,0.20205788,-9.39888122,12.34690923
0.37163441,-0.32778307,0.24564421,0.50539218,-0.49934364,0.49575729,0.49945909,301.32034368,0.04340416,-0.03161964,0.04340416,301.11347913,-0.00339134,-0.03161964,-0.00339134,301.23857816,0.82840030,-3.17973332,0.20218350,-3.17973332,23.96579697,-9.39936849,0.20218350,-9.39936849,12.33623119
0.37163347,-0.32777600,0.24564352,0.50539171,-0.49934411,0.49575703,0.49945936,301.34981632,0.04432628,-0.03231764,0.04432628,301.13823116,-0.00351998,-0.03231764,-0.00351998,301.26622060,0.82576005,-3.17191653,0.20230775,-3.17191653,23.96093278,-9.39984435,0.20230775,-9.39984435,12.32554218
0.37163252,-0.32776877,0.24564281,0.50539122,-0.49934458,0.49575677,0.49945963,301.37929470,0.04524651,-0.03301538,0.04524651,301.16298339,-0.00365102,-0.03301538,-0.00365102,301.29386788,0.82311934,-3.16409312,0.20243063,-3.16409312,23.95608238,-9.40030871,0.20243063,-9.40030871,12.31484226
0.37163156,-0.32776138,0.24564208,0.50539073,-0.49934507,0.49575651,0.49945991,301.40877880,0.04616483,-0.03371285,0.04616483,301.18773581,-0.00378446,-0.03371285,-0.00378446,301.32151999,0.82047820,-3.15626314,0.20255212,-3.15626314,23.95124592,-9.40076150,0.20255212,-9.40076150,12.30413149
0.37163060,-0.32775384,0.24564135,0.50539023,-0.49934556,0.49575624,0.49946019,301.43826864,0.04708124,-0.03441004,0.04708124,301.21248842,-0.00392031,-0.03441004,-0.00392031,301.34917691,0.81783665,-3.14842663,0.20267221,-3.14842663,23.94642352,-9.40120267,0.20267221,-9.40120267,12.29340993
0.37162963,-0.32774614,0.24564060,0.50538972,-0.49934606,0.49575596,0.49946048,301.46776420,0.04799575,-0.03510695,0.04799575,301.23724120,-0.00405857,-0.03510695,-0.00405857,301.37683861,0.81519472,-3.14058365,0.20279091,-3.14058365,23.94161531,-9.40163213,0.20279091,-9.40163213,12.28267764
0.37162865,-0.32773828,0.24563983,0.50538920,-0.49934658,0.49575568,0.49946077,301.49726550,0.04890834,-0.03580358,0.04890834,301.26199414,-0.00419926,-0.03580358,-0.00419926,301.40450507,0.81255244,-3.13273426,0.20290819,-3.13273426,23.93682141,-9.40204981,0.20290819,-9.40204981,12.27193469
0.37162767,-0.32773026,0.24563905,0.50538867,-0.49934710,0.49575539,0.49946107,301.52677252,0.04981902,-0.03649992,0.04981902,301.28674724,-0.00434237,-0.03649992,-0.00434237,301.43217627,0.80990984,-3.12487851,0.20302405,-3.12487851,23.93204196,-9.40245565,0.20302405,-9.40245565,12.26118114
0.37162669,-0.32772209,0.24563826,0.50538813,-0.49934763,0.49575510,0.49946138,301.55628528,0.05072777,-0.03719597,0.05072777,301.31150047,-0.00448791,-0.03719597,-0.00448791,301.45985219,0.80726695,-3.11701645,0.20313848,-3.11701645,23.92727710,-9.40284958,0.20313848,-9.40284958,12.25041705
0.37162570,-0.32771376,0.24563745,0.50538758,-0.49934817,0.49575480,0.49946168,301.58580376,0.05163460,-0.03789172,0.05163460,301.33625385,-0.00463589,-0.03789172,-0.00463589,301.48753281,0.80462379,-3.10914814,0.20325147,-3.10914814,23.92252694,-9.40323152,0.20325147,-9.40323152,12.23964248
0.37162471,-0.32770528,0.24563663,0.50538703,-0.49934872,0.49575450,0.49946200,301.61532797,0.05253950,-0.03858717,0.05253950,301.36100734,-0.00478631,-0.03858717,-0.00478631,301.51521810,0.80198040,-3.10127363,0.20336302,-3.10127363,23.91779163,-9.40360140,0.20336302,-9.40360140,12.22885750
0.37162372,-0.32769663,0.24563579,0.50538646,-0.49934928,0.49575419,0.49946232,301.64485792,0.05344248,-0.03928231,0.05344248,301.38576096,-0.00493918,-0.03928231,-0.00493918,301.54290805,0.79933679,-3.09339298,0.20347310,-3.09339298,23.91307129,-9.40395915,0.20347310,-9.40395915,12.21806218
0.37162272,-0.32768783,0.24563494,0.50538589,-0.49934984,0.49575387,0.49946265,301.67439359,0.05434351,-0.03997714,0.05434351,301.41051467,-0.00509450,-0.03997714,-0.00509450,301.57060263,0.79669301,-3.08550624,0.20358172,-3.08550624,23.90836606,-9.40430471,0.20358172,-9.40430471,12.20725658
0.37162173,-0.32767887,0.24563408,0.50538530,-0.49935042,0.49575355,0.49946298,301.70393499,0.05524261,-0.04067165,0.05524261,301.43526849,-0.00525228,-0.04067165,-0.00525228,301.59830181,0.79404907,-3.07761346,0.20368886,-3.07761346,23.90367606,-9.40463799,0.20368886,-9.40463799,12.19644075
0.37162073,-0.32766976,0.24563320,0.50538471,-0.49935100,0.49575323,0.49946331,301.73348212,0.05613977,-0.04136584,0.05613977,301.46002239,-0.00541252,-0.04136584,-0.00541252,301.62600558,0.79140501,-3.06971471,0.20379452,-3.06971471,23.89900143,-9.40495893,0.20379452,-9.40495893,12.18561478
0.37161973,-0.32766049,0.24563231,0.50538411,-0.49935160,0.49575290,0.49946366,301.76303498,0.05703498,-0.04205971,0.05703498,301.48477636,-0.00557523,-0.04205971,-0.00557523,301.65371391,0.78876085,-3.06181003,0.20389868,-3.06181003,23.89434231,-9.40526746,0.20389868,-9.40526746,12.17477872
0.37161873,-0.32765105,0.24563141,0.50538350,-0.49935220,0.49575256,0.49946400,301.79259356,0.05792825,-0.04275325,0.05792825,301.50953040,-0.00574041,-0.04275325,-0.00574041,301.68142678,0.78611663,-3.05389949,0.20400133,-3.05389949,23.88969881,-9.40556350,0.20400133,-9.40556350,12.16393264
0.37161773,-0.32764147,0.24563049,0.50538288,-0.49935282,0.49575222,0.49946435,301.82215787,0.05881956,-0.04344646,0.05881956,301.53428450,-0.00590807,-0.04344646,-0.00590807,301.70914416,0.78347237,-3.04598314,0.20410247,-3.04598314,23.88507109,-9.40584699,0.20410247,-9.40584699,12.15307660
0.37161674,-0.32763172,0.24562956,0.50538225,-0.49935344,0.49575188,0.49946471,301.85172791,0.05970891,-0.04413933,0.05970891,301.55903864,-0.00607821,-0.04413933,-0.00607821,301.73686604,0.78082811,-3.03806104,0.20420209,-3.03806104,23.88045926,-9.40611785,0.20420209,-9.40611785,12.14221068
0.37161574,-0.32762182,0.24562861,0.50538162,-0.49935407,0.49575153,0.49946507,301.88130367,0.06059631,-0.04483185,0.06059631,301.58379282,-0.00625084,-0.04483185,-0.00625084,301.76459239,0.77818386,-3.03013324,0.20430018,-3.03013324,23.87586346,-9.40637601,0.20430018,-9.40637601,12.13133494
0.37161475,-0.32761176,0.24562766,0.50538097,-0.49935471,0.49575117,0.49946544,301.91088516,0.06148174,-0.04552403,0.06148174,301.60854703,-0.00642596,-0.04552403,-0.00642596,301.79232318,0.77553967,-3.02219980,0.20439673,-3.02219980,23.87128383,-9.40662139,0.20439673,-9.40662139,12.12044945
0.37161376,-0.32760154,0.24562668,0.50538032,-0.49935536,0.49575081,0.49946582,301.94047237,0.06236521,-0.04621585,0.06236521,301.63330126,-0.00660359,-0.04621585,-0.00660359,301.82005840,0.77289556,-3.01426079,0.20449172,-3.01426079,23.86672050,-9.40685394,0.20449172,-9.40685394,12.10955428
0.37161277,-0.32759116,0.24562570,0.50537965,-0.49935601,0.49575044,0.49946619,301.97006530,0.06324670,-0.04690731,0.06324670,301.65805549,-0.00678372,-0.04690731,-0.00678372,301.84779802,0.77025156,-3.00631625,0.20458515,-3.00631625,23.86217359,-9.40707357,0.20458515,-9.40707357,12.09864949
0.37161178,-0.32758063,0.24562470,0.50537898,-0.49935668,0.49575007,0.49946658,301.99966396,0.06412623,-0.04759841,0.06412623,301.68280972,-0.00696635,-0.04759841,-0.00696635,301.87554201,0.76760770,-2.99836624,0.20467702,-2.99836624,23.85764326,-9.40728022,0.20467702,-9.40728022,12.08773515
0.37161080,-0.32756994,0.24562369,0.50537830,-0.49935736,0.49574969,0.49946696,302.02926834,0.06500377,-0.04828915,0.06500377,301.70756394,-0.00715151,-0.04828915,-0.00715151,301.90329035,0.76496400,-2.99041083,0.20476731,-2.99041083,23.85312962,-9.40747380,0.20476731,-9.40747380,12.07681133
0.37160983,-0.32755909,0.24562266,0.50537762,-0.49935804,0.49574930,0.49946736,302.05887844,0.06587933,-0.04897951,0.06587933,301.73231814,-0.00733918,-0.04897951,-0.00733918,301.93104302,0.76232051,-2.98245007,0.20485600,-2.98245007,23.84863282,-9.40765426,0.20485600,-9.40765426,12.06587811
0.37160886,-0.32754808,0.24562162,0.50537692,-0.49935873,0.49574891,0.49946776,302.08849426,0.06675291,-0.04966950,0.06675291,301.75707231,-0.00752937,-0.04966950,-0.00752937,301.95879999,0.75967724,-2.97448402,0.20494310,-2.97448402,23.84415298,-9.40782151,0.20494310,-9.40782151,12.05493554
0.37160789,-0.32753691,0.24562057,0.50537621,-0.49935943,0.49574852,0.49946816,302.11811580,0.06762451,-0.05035910,0.06762451,301.78182643,-0.00772210,-0.05035910,-0.00772210,301.98656123,0.75703424,-2.96651275,0.20502860,-2.96651275,23.83969025,-9.40797549,0.20502860,-9.40797549,12.04398371
0.37160693,-0.32752559,0.24561950,0.50537550,-0.49936014,0.49574812,0.49946857,302.14774306,0.06849411,-0.05104832,0.06849411,301.80658051,-0.00791736,-0.05104832,-0.00791736,302.01432673,0.75439152,-2.95853630,0.20511247,-2.95853630,23.83524475,-9.40811612,0.20511247,-9.40811612,12.03302268
0.37160598,-0.32751411,0.24561843,0.50537478,-0.49936086,0.49574772,0.49946898,302.17737604,0.06936171,-0.05173714,0.06936171,301.83133452,-0.00811516,-0.05173714,-0.00811516,302.04209646,0.75174912,-2.95055474,0.20519472,-2.95055474,23.83081663,-9.40824333,0.20519472,-9.40824333,12.02205252
0.37160504,-0.32750247,0.24561733,0.50537405,-0.49936159,0.49574731,0.49946940,302.20701474,0.07022732,-0.05242557,0.07022732,301.85608847,-0.00831551,-0.05242557,-0.00831551,302.06987039,0.74910707,-2.94256813,0.20527534,-2.94256813,23.82640600,-9.40835705,0.20527534,-9.40835705,12.01107331
0.37160410,-0.32749067,0.24561623,0.50537331,-0.49936232,0.49574689,0.49946983,302.23665915,0.07109092,-0.05311360,0.07109092,301.88084233,-0.00851840,-0.05311360,-0.00851840,302.09764850,0.74646540,-2.93457653,0.20535431,-2.93457653,23.82201302,-9.40845720,0.20535431,-9.40845720,12.00008511
0.37160317,-0.32747871,0.24561511,0.50537256,-0.49936307,0.49574647,0.49947026,302.26630928,0.07195252,-0.05380122,0.07195252,301.90559611,-0.00872386,-0.05380122,-0.00872386,302.12543076,0.74382413,-2.92658000,0.20543162,-2.92658000,23.81763782,-9.40854372,0.20543162,-9.40854372,11.98908800
0.37160225,-0.32746659,0.24561398,0.50537181,-0.49936382,0.49574604,0.49947069,302.29596511,0.07281211,-0.05448843,0.07281211,301.93034979,-0.00893187,-0.05448843,-0.00893187,302.15321715,0.74118331,-2.91857860,0.20550728,-2.91857860,23.81328053,-9.40861653,0.20550728,-9.40861653,11.97808205
0.37160134,-0.32745432,0.24561284,0.50537105,-0.49936458,0.49574561,0.49947113,302.32562667,0.07366969,-0.05517522,0.07366969,301.95510335,-0.00914245,-0.05517522,-0.00914245,302.18100764,0.73854296,-2.91057240,0.20558126,-2.91057240,23.80894128,-9.40867556,0.20558126,-9.40867556,11.96706733
0.37160043,-0.32744189,0.24561168,0.50537027,-0.49936535,0.49574518,0.49947157,302.35529393,0.07452525,-0.05586160,0.07452525,301.97985680,-0.00935560,-0.05586160,-0.00935560,302.20880220,0.73590312,-2.90256145,0.20565355,-2.90256145,23.80462021,-9.40872074,0.20565355,-9.40872074,11.95604391
0.37159954,-0.32742930,0.24561051,0.50536950,-0.49936613,0.49574473,0.49947202,302.38496691,0.07537879,-0.05654754,0.07537879,302.00461012,-0.00957132,-0.05654754,-0.00957132,302.23660082,0.73326380,-2.89454581,0.20572416,-2.89454581,23.80031746,-9.40875199,0.20572416,-9.40875199,11.94501188
0.37159866,-0.32741655,0.24560933,0.50536871,-0.49936692,0.49574429,0.49947248,302.41464559,0.07623030,-0.05723305,0.07623030,302.02936330,-0.00978963,-0.05723305,-0.00978963,302.26440346,0.73062505,-2.88652555,0.20579306,-2.88652555,23.79603316,-9.40876924,0.20579306,-9.40876924,11.93397129
0.37159779,-0.32740364,0.24560814,0.50536791,-0.49936771,0.49574383,0.49947293,302.44432998,0.07707979,-0.05791813,0.07707979,302.05411633,-0.01001052,-0.05791813,-0.01001052,302.29221009,0.72798689,-2.87850073,0.20586026,-2.87850073,23.79176745,-9.40877241,0.20586026,-9.40877241,11.92292224
0.37159693,-0.32739057,0.24560693,0.50536711,-0.49936852,0.49574338,0.49947340,302.47402008,0.07792725,-0.05860276,0.07792725,302.07886921,-0.01023400,-0.05860276,-0.01023400,302.32002070,0.72534936,-2.87047141,0.20592573,-2.87047141,23.78752047,-9.40876145,0.20592573,-9.40876145,11.91186478
0.37159608,-0.32737735,0.24560571,0.50536630,-0.49936933,0.49574291,0.49947387,302.50371588,0.07877267,-0.05928695,0.07877267,302.10362191,-0.01046008,-0.05928695,-0.01046008,302.34783526,0.72271248,-2.86243765,0.20598947,-2.86243765,23.78329234,-9.40873627,0.20598947,-9.40873627,11.90079900
0.37159525,-0.32736396,0.24560447,0.50536548,-0.49937015,0.49574244,0.49947434,302.53341739,0.07961606,-0.05997068,0.07961606,302.12837444,-0.01068876,-0.05997068,-0.01068876,302.37565373,0.72007629,-2.85439952,0.20605148,-2.85439952,23.77908321,-9.40869680,0.20605148,-9.40869680,11.88972497
