x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.55000000,0.00000000,0.30000000,0.00047519,0.00073159,0.00006753,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,41.48973834,-31.01866885,28.85580156,-31.01866885,24.23804348,-23.48908722,28.85580156,-23.48908722,37.89816518
0.55000475,0.00000732,0.30000068,0.00094007,0.00147284,0.00013244,299.89215779,-0.08762550,-0.30861953,-0.08762550,300.14302195,-0.05856338,-0.30861953,-0.05856338,299.38739741,41.29247376,-30.75762459,28.72468173,-30.75762459,23.94804675,-23.25141302,28.72468173,-23.25141302,37.53039323
0.55001880,0.00002946,0.30000265,0.00185461,0.00296920,0.00025838,299.77907241,-0.17719429,-0.61892935,-0.17719429,300.28362340,-0.11746531,-0.61892935,-0.11746531,298.77741667,41.09226621,-30.49338222,28.59167918,-30.49338222,23.65544858,-23.01122891,28.59167918,-23.01122891,37.16293737
0.55004184,0.00006670,0.30000584,0.00273908,0.00449247,0.00037664,299.66062849,-0.26874518,-0.93094391,-0.26874518,300.42173761,-0.17669108,-0.93094391,-0.17669108,298.17009345,40.88910840,-30.22596819,28.45679283,-30.22596819,23.36032036,-22.76857687,28.45679283,-22.76857687,36.79604856
0.55007358,0.00011931,0.30001018,0.00359413,0.00604101,0.00048739,299.53670909,-0.36231738,-1.24467723,-0.36231738,300.55729674,-0.23622505,-1.24467723,-0.23622505,297.56546307,40.68299443,-29.95541185,28.32002267,-29.95541185,23.06273733,-22.52350176,28.32002267,-22.52350176,36.42998514
0.55011373,0.00018752,0.30001559,0.00442035,0.00761319,0.00059080,299.40719562,-0.45795049,-1.56014296,-0.45795049,300.69023188,-0.29605066,-1.56014296,-0.29605066,296.96356047,40.47391986,-29.68174549,28.18136975,-29.68174549,22.76277860,-22.27605143,28.18136975,-22.27605143,36.06501267
0.55016199,0.00027157,0.30002200,0.00521830,0.00920744,0.00068703,299.27196797,-0.55568444,-1.87735427,-0.55568444,300.82047308,-0.35615040,-1.87735427,-0.35615040,296.36442018,40.26188171,-29.40500441,28.04083619,-29.40500441,22.46052715,-22.02627667,28.04083619,-22.02627667,35.70140376
0.55021809,0.00037167,0.30002933,0.00598844,0.01082221,0.00077625,299.13090448,-0.65555954,-2.19632391,-0.65555954,300.94794936,-0.41650577,-2.19632391,-0.41650577,295.76807634,40.04687851,-29.12522696,27.89842523,-29.12522696,22.15606984,-21.77423129,27.89842523,-21.77423129,35.33943791
0.55028176,0.00048801,0.30003752,0.00673120,0.01245597,0.00085862,298.98388202,-0.75761638,-2.51706408,-0.75761638,301.07258877,-0.47709726,-2.51706408,-0.47709726,295.17456263,39.82891035,-28.84245457,27.75414125,-28.84245457,21.84949736,-21.51997211,27.75414125,-21.51997211,34.97940122
0.55035272,0.00062079,0.30004650,0.00744696,0.01410724,0.00093432,298.83077601,-0.86189585,-2.83958652,-0.86189585,301.19431841,-0.53790437,-2.83958652,-0.53790437,294.58391231,39.60797891,-28.55673178,27.60798977,-28.55673178,21.54090428,-21.26355897,27.60798977,-21.26355897,34.62158620
0.55043070,0.00077016,0.30005621,0.00813602,0.01577458,0.00100352,298.67146049,-0.96843911,-3.16390235,-0.96843911,301.31306444,-0.59890554,-3.16390235,-0.59890554,293.99615817,39.38408744,-28.26810631,27.45997747,-28.26810631,21.23038896,-21.00505473,27.45997747,-21.00505473,34.26629145
0.55051544,0.00093628,0.30006657,0.00879865,0.01745657,0.00106638,298.50580815,-1.07728752,-3.49002217,-1.07728752,301.42875218,-0.66007814,-3.49002217,-0.66007814,293.41133250,39.15724087,-27.97662905,27.31011225,-27.97662905,20.91805353,-20.74452526,27.31011225,-20.74452526,33.91382142
0.55060667,0.00111929,0.30007754,0.00943505,0.01915185,0.00112308,298.33369041,-1.18848267,-3.81795593,-1.18848267,301.54130612,-0.72139848,-3.81795593,-0.72139848,292.82946711,38.92744575,-27.68235409,27.15840317,-27.68235409,20.60400387,-20.48203947,27.15840317,-20.48203947,33.56448599
0.55070414,0.00131932,0.30008904,0.01004537,0.02085909,0.00117379,298.15497748,-1.30206630,-4.14771294,-1.30206630,301.65064996,-0.78284175,-4.14771294,-0.78284175,292.25059332,38.69471035,-27.38533877,27.00486054,-27.38533877,20.28834952,-20.21766926,27.00486054,-20.21766926,33.21860021
0.55080758,0.00153647,0.30010101,0.01062973,0.02257701,0.00121867,297.96953840,-1.41808028,-4.47930185,-1.41808028,301.75670670,-0.84438205,-4.47930185,-0.84438205,291.67474189,38.45904464,-27.08564365,26.84949588,-27.08564365,19.97120364,-19.95148951,26.84949588,-19.95148951,32.87648385
0.55091673,0.00177086,0.30011341,0.01118818,0.02430437,0.00125792,297.77724113,-1.53656656,-4.81273059,-1.53656656,301.85939865,-0.90599234,-4.81273059,-0.90599234,291.10194308,38.22046029,-26.78333255,26.69232194,-26.78333255,19.65268291,-19.68357805,26.69232194,-19.68357805,32.53846102
0.55103134,0.00202256,0.30012617,0.01172074,0.02603998,0.00129168,297.57795266,-1.65756716,-5.14800635,-1.65756716,301.95864756,-0.96764442,-5.14800635,-0.96764442,290.53222659,37.97897076,-26.47847253,26.53335273,-26.47847253,19.33290746,-19.41401564,26.53335273,-19.41401564,32.20485974
0.55115115,0.00229166,0.30013924,0.01222739,0.02778271,0.00132015,297.37153901,-1.78112409,-5.48513558,-1.78112409,302.05437459,-1.02930894,-5.48513558,-1.02930894,289.96562159,37.73459122,-26.17113391,26.37260350,-26.17113391,19.01200080,-19.14288590,26.37260350,-19.14288590,31.87601144
0.55127589,0.00257821,0.30015257,0.01270809,0.02953146,0.00134348,297.15786540,-1.90727934,-5.82412389,-1.90727934,302.14650047,-1.09095537,-5.82412389,-1.09095537,289.40215668,37.48733863,-25.86139022,26.21009074,-25.86139022,18.69008965,-18.87027531,26.21009074,-18.87027531,31.55225052
0.55140531,0.00288229,0.30016611,0.01316274,0.03128521,0.00136185,296.93679628,-2.03607482,-6.16497607,-2.03607482,302.23494552,-1.15255200,-6.16497607,-1.15255200,288.84185988,37.23723174,-25.54931825,26.04583222,-25.54931825,18.36730388,-18.59627311,26.04583222,-18.59627311,31.23391379
0.55153914,0.00320392,0.30017981,0.01359124,0.03304296,0.00137543,296.70819547,-2.16755229,-6.50769605,-2.16755229,302.31962976,-1.21406591,-6.50769605,-1.21406591,288.28475866,36.98429106,-25.23499796,25.87984694,-25.23499796,18.04377636,-18.32097126,25.87984694,-18.32097126,30.92133994
0.55167713,0.00354315,0.30019362,0.01399347,0.03480378,0.00138439,296.47192623,-2.30175335,-6.85228686,-2.30175335,302.40047296,-1.27546299,-6.85228686,-1.27546299,287.73087991,36.72853888,-24.91851248,25.71215515,-24.91851248,17.71964283,-18.04446436,25.71215515,-18.04446436,30.61486896
0.55181901,0.00389999,0.30020750,0.01436929,0.03656681,0.00138888,296.22785137,-2.43871934,-7.19875059,-2.43871934,302.47739476,-1.33670789,-7.19875059,-1.33670789,287.18024993,36.46999929,-24.59994808,25.54277836,-24.59994808,17.39504175,-17.76684958,25.54277836,-17.76684958,30.31484160
0.55196452,0.00427448,0.30022140,0.01471857,0.03833120,0.00138908,295.97583338,-2.57849133,-7.54708836,-2.57849133,302.55031474,-1.39776405,-7.54708836,-1.39776405,286.63289448,36.20869816,-24.27939413,25.37173930,-24.27939413,17.07011414,-17.48822660,25.37173930,-17.48822660,30.02159866
0.55211339,0.00466662,0.30023528,0.01504115,0.04009618,0.00138514,295.71573453,-2.72111005,-7.89730029,-2.72111005,302.61915250,-1.45859369,-7.89730029,-1.45859369,286.08883869,35.94466311,-23.95694302,25.19906190,-23.95694302,16.74500342,-17.20869746,25.19906190,-17.20869746,29.73548043
0.55226534,0.00507640,0.30024910,0.01533690,0.04186104,0.00137723,295.44741701,-2.86661580,-8.24938550,-2.86661580,302.68382782,-1.51915778,-8.24938550,-1.51915778,285.54810714,35.67792355,-23.63269015,25.02477135,-23.63269015,16.41985521,-16.92836652,25.02477135,-16.92836652,29.45682600
0.55242012,0.00550384,0.30026282,0.01560572,0.04362511,0.00136550,295.17074303,-3.01504841,-8.60334201,-3.01504841,302.74426071,-1.57941606,-8.60334201,-1.57941606,285.01072384,35.40851061,-23.30673383,24.84889397,-23.30673383,16.09481718,-16.64734034,24.84889397,-16.64734034,29.18597257
0.55257746,0.00594891,0.30027641,0.01584750,0.04538776,0.00135009,294.88557495,-3.16644719,-8.95916675,-3.16644719,302.80037151,-1.63932703,-8.95916675,-1.63932703,284.47671221,35.13645716,-22.97917523,24.67145730,-22.97917523,15.77003883,-16.36572754,24.67145730,-16.36572754,28.92325475
0.55273707,0.00641159,0.30028983,0.01606217,0.04714841,0.00133117,294.59177548,-3.32085084,-9.31685553,-3.32085084,302.85208105,-1.69884796,-9.31685553,-1.69884796,283.94609513,34.86179780,-22.65011829,24.49249000,-22.65011829,15.44567127,-16.08363872,24.49249000,-16.08363872,28.66900386
0.55289870,0.00689188,0.30030304,0.01624972,0.04890653,0.00130886,294.28920772,-3.47829739,-9.67640301,-3.47829739,302.89931075,-1.75793488,-9.67640301,-1.75793488,283.41889490,34.58456877,-22.31966965,24.31202187,-22.31966965,15.12186704,-15.80118630,24.31202187,-15.80118630,28.42354717
0.55306207,0.00738972,0.30031600,0.01641015,0.05066164,0.00128333,293.97773541,-3.63882412,-10.03780263,-3.63882412,302.94198272,-1.81654259,-10.03780263,-1.81654259,282.89513328,34.30480802,-21.98793856,24.13008380,-21.98793856,14.79877988,-15.51848441,24.13008380,-15.51848441,28.18720719
0.55322690,0.00790511,0.30032870,0.01654353,0.05241328,0.00125469,293.65722299,-3.80246752,-10.40104664,-3.80246752,302.98001989,-1.87462467,-10.40104664,-1.87462467,282.37483147,34.02255510,-21.65503675,23.94670775,-21.65503675,14.47656447,-15.23564876,23.94670775,-15.23564876,27.96030088
0.55339294,0.00843799,0.30034110,0.01664999,0.05416103,0.00122309,293.32753584,-3.96926316,-10.76612599,-3.96926316,303.01334617,-1.93213348,-10.76612599,-1.93213348,281.85801015,33.73785115,-21.32107838,23.76192671,-21.32107838,14.15537622,-14.95279645,23.76192671,-14.95279645,27.74313889
0.55355990,0.00898833,0.30035316,0.01672970,0.05590451,0.00118865,292.98854037,-4.13924565,-11.13303040,-4.13924565,303.04188654,-1.98902017,-11.13303040,-1.98902017,281.34468950,33.45073888,-20.98617989,23.57577468,-20.98617989,13.83537102,-14.67004589,23.57577468,-14.67004589,27.53602478
0.55372753,0.00955608,0.30036487,0.01678293,0.05764337,0.00115151,292.64010422,-4.31244856,-11.50174825,-4.31244856,303.06556722,-2.04523469,-11.50174825,-2.04523469,280.83488914,33.16126252,-20.65045989,23.38828661,-20.65045989,13.51670500,-14.38751659,23.38828661,-14.38751659,27.33925426
0.55389556,0.01014120,0.30037619,0.01680999,0.05937725,0.00111177,292.28209644,-4.48890433,-11.87226656,-4.48890433,303.08431576,-2.10072582,-11.87226656,-2.10072582,280.32862825,32.86946776,-20.31403906,23.19949838,-20.31403906,13.19953423,-14.10532899,23.19949838,-14.10532899,27.15311439
0.55406373,0.01074363,0.30038711,0.01681128,0.06110586,0.00106957,291.91438765,-4.66864419,-12.24457102,-4.66864419,303.09806127,-2.15544115,-12.24457102,-2.15544115,279.82592548,32.57540175,-19.97703999,23.00944675,-19.97703999,12.88401454,-13.82360436,23.00944675,-13.82360436,26.97788280
0.55423179,0.01136331,0.30039759,0.01678728,0.06282888,0.00102501,291.53685018,-4.85169806,-12.61864589,-4.85169806,303.10673445,-2.20932714,-12.61864589,-2.20932714,279.32679905,32.27911298,-19.63958705,22.81816929,-19.63958705,12.57030118,-13.54246458,22.81816929,-13.54246458,26.81382690
0.55439948,0.01200020,0.30040761,0.01673855,0.06454603,0.00097822,291.14935832,-5.03809449,-12.99447401,-5.03809449,303.11026784,-2.26232910,-12.99447401,-2.26232910,278.83126670,31.98065129,-19.30180628,22.62570440,-19.30180628,12.25854858,-13.26203197,22.62570440,-13.26203197,26.66120314
0.55456656,0.01265423,0.30041715,0.01666573,0.06625702,0.00092929,290.75178846,-5.22786057,-13.37203679,-5.22786057,303.10859592,-2.31439123,-13.37203679,-2.31439123,278.33934574,31.68006781,-18.96382521,22.43209117,-18.96382521,11.94891008,-12.98242912,22.43209117,-12.98242912,26.52025621
0.55473279,0.01332534,0.30042619,0.01656953,0.06796156,0.00087834,290.34401929,-5.42102181,-13.75131415,-5.42102181,303.10165525,-2.36545664,-13.75131415,-2.36545664,277.85105308,31.37741487,-18.62577275,22.23736941,-18.62577275,11.64153768,-12.70377874,22.23736941,-12.70377874,26.39121828
0.55489795,0.01401346,0.30043472,0.01645074,0.06965936,0.00082548,289.92593197,-5.61760209,-14.13228452,-5.61760209,303.08938466,-2.41546737,-14.13228452,-2.41546737,277.36640520,31.07274596,-18.28777898,22.04157955,-18.28777898,11.33658173,-12.42620341,22.04157955,-12.42620341,26.27430828
0.55506181,0.01471853,0.30044270,0.01631025,0.07135014,0.00077080,289.49741036,-5.81762355,-14.51492479,-5.81762355,303.07172539,-2.46436441,-14.51492479,-2.46436441,276.88541821,30.76611570,-17.94997504,21.84476260,-17.94997504,11.03419068,-12.14982548,21.84476260,-12.14982548,26.16973118
0.55522415,0.01544047,0.30045013,0.01614899,0.07303358,0.00071442,289.05834117,-6.02110650,-14.89921033,-6.02110650,303.04862122,-2.51208776,-14.89921033,-2.51208776,276.40810785,30.45757972,-17.61249294,21.64696008,-17.61249294,10.73451079,-11.87476683,21.64696008,-11.87476683,26.07767726
0.55538479,0.01617920,0.30045699,0.01596797,0.07470938,0.00065643,288.60861419,-6.22806931,-15.28511494,-6.22806931,303.02001868,-2.55857641,-15.28511494,-2.55857641,275.93448951,30.14719464,-17.27546543,21.44821399,-17.27546543,10.43768591,-11.60114869,21.44821399,-11.60114869,25.99832143
0.55554351,0.01693466,0.30046326,0.01576826,0.07637719,0.00059695,288.14812247,-6.43852835,-15.67261083,-6.43852835,302.98586718,-2.60376841,-15.67261083,-2.60376841,275.46457823,29.83501800,-16.93902578,21.24856673,-16.93902578,10.14385715,-11.32909147,21.24856673,-11.32909147,25.93182259
0.55570015,0.01770675,0.30046893,0.01555098,0.07803666,0.00053607,287.67676252,-6.65249789,-16.06166864,-6.65249789,302.94611914,-2.64760087,-16.06166864,-2.64760087,274.99838875,29.52110819,-16.60330766,21.04806103,-16.60330766,9.85316264,-11.05871458,21.04806103,-11.05871458,25.87832297
0.55585453,0.01849539,0.30047398,0.01531729,0.07968741,0.00047390,287.19443452,-6.86998997,-16.45225736,-6.86998997,302.90073021,-2.69001005,-16.45225736,-2.69001005,274.53593550,29.20552436,-16.26844493,20.84673990,-16.26844493,9.56573731,-10.79013624,20.84673990,-10.79013624,25.83794757
0.55600650,0.01930049,0.30047841,0.01506841,0.08132906,0.00041054,286.70104249,-7.09101437,-16.84434436,-7.09101437,302.84965937,-2.73093132,-16.84434436,-2.73093132,274.07723263,28.88832641,-15.93457149,20.64464660,-15.93457149,9.28171257,-10.52347326,20.64464660,-10.52347326,25.81080354
0.55615590,0.02012197,0.30048219,0.01480556,0.08296116,0.00034611,286.19649453,-7.31557845,-17.23789537,-7.31557845,302.79286913,-2.77029925,-17.23789537,-2.77029925,273.62229403,28.56957487,-15.60182109,20.44182451,-15.60182109,9.00121612,-10.25884095,20.44182451,-10.25884095,25.79697970
0.55630261,0.02095972,0.30048533,0.01452999,0.08458328,0.00028070,285.68070298,-7.54368710,-17.63287447,-7.54368710,302.73032564,-2.80804766,-17.63287447,-2.80804766,273.17113330,28.24933085,-15.27032716,20.23831713,-15.27032716,8.72437170,-9.99635283,20.23831713,-9.99635283,25.79654601
0.55644650,0.02181364,0.30048781,0.01424294,0.08619495,0.00021445,285.15358464,-7.77534265,-18.02924407,-7.77534265,302.66199890,-2.84410961,-18.02924407,-2.84410961,272.72376384,27.92765600,-14.94022265,20.03416796,-14.94022265,8.45129882,-9.73612056,20.03416796,-9.73612056,25.80955314
0.55658747,0.02268362,0.30048962,0.01394567,0.08779566,0.00014745,284.61506094,-8.01054473,-18.42696489,-8.01054473,302.58786286,-2.87841748,-18.42696489,-2.87841748,272.28019879,27.60461240,-14.61163980,19.82942050,-14.61163980,8.18211260,-9.47825369,19.82942050,-9.47825369,25.83603205
0.55672541,0.02356955,0.30049076,0.01363939,0.08938488,0.00007982,284.06505818,-8.24929026,-18.82599598,-8.24929026,302.50789558,-2.91090300,-18.82599598,-2.91090300,271.84045110,27.28026253,-14.28471006,19.62411813,-14.28471006,7.91692351,-9.22285956,19.62411813,-9.22285956,25.87599362
0.55686026,0.02447131,0.30049121,0.01332530,0.09096208,0.00001169,283.50350767,-8.49157328,-19.22629469,-8.49157328,302.42207942,-2.94149730,-19.22629469,-2.94149730,271.40453348,26.95466919,-13.95956381,19.41830408,-13.95956381,7.65583721,-8.97004310,19.41830408,-8.97004310,25.92942836
0.55699192,0.02538879,0.30049099,0.01300456,0.09252669,-0.00005684,282.93034594,-8.73738492,-19.62781670,-8.73738492,302.33040110,-2.97013096,-19.62781670,-2.97013096,270.97245846,26.62789546,-13.63633026,19.21202135,-13.63633026,7.39895430,-8.71990665,19.21202135,-8.71990665,25.99630610
0.55712035,0.02632185,0.30049008,0.01267828,0.09407811,-0.00012562,282.34551493,-8.98671328,-20.03051596,-8.98671328,302.23285192,-2.99673406,-20.03051596,-2.99673406,270.54423839,26.30000462,-13.31513725,19.00531266,-13.31513725,7.14637022,-8.47254990,19.00531266,-8.47254990,26.07657578
0.55724549,0.02727035,0.30048848,0.01234750,0.09561573,-0.00019455,281.74896217,-9.23954336,-20.43434474,-9.23954336,302.12942784,-3.02123620,-20.43434474,-3.02123620,270.11988541,25.97106008,-12.99611111,18.79822040,-12.99611111,6.89817502,-8.22806965,18.79822040,-8.22806965,26.17016532
0.55736730,0.02823416,0.30048619,0.01201318,0.09713893,-0.00026350,281.14064094,-9.49585700,-20.83925362,-9.49585700,302.02012964,-3.04356658,-20.83925362,-3.04356658,269.69941148,25.64112536,-12.67937645,18.59078654,-12.67937645,6.65445326,-7.98655974,18.59078654,-7.98655974,26.27698147
0.55748575,0.02921313,0.30048321,0.01167623,0.09864706,-0.00033234,280.52051045,-9.75563275,-21.24519148,-9.75563275,301.90496302,-3.06365406,-21.24519148,-3.06365406,269.28282840,25.31026403,-12.36505605,18.38305260,-12.36505605,6.41528383,-7.74811089,18.38305260,-7.74811089,26.39690974
0.55760082,0.03020710,0.30047954,0.01133745,0.10013948,-0.00040094,279.88853604,-10.01884585,-21.65210550,-10.01884585,301.78393873,-3.08142716,-21.65210550,-3.08142716,268.87014776,24.97853963,-12.05327066,18.17505957,-12.05327066,6.18073986,-7.51281059,18.17505957,-7.51281059,26.52981442
0.55771250,0.03121592,0.30047519,0.01099753,0.10161553,-0.00046917,279.24468928,-10.28546811,-22.05994118,-10.28546811,301.65707269,-3.09681418,-22.05994118,-3.09681418,268.46138099,24.64601568,-11.74413888,17.96684788,-11.74413888,5.95088857,-7.28074300,17.96684788,-7.28074300,26.67553862
0.55782077,0.03223941,0.30047016,0.01065709,0.10307454,-0.00053692,278.58894818,-10.55546788,-22.46864236,-10.55546788,301.52438609,-3.10974321,-22.46864236,-3.10974321,268.05653930,24.31275558,-11.43777701,17.75845734,-11.43777701,5.72579124,-7.05198881,17.75845734,-7.05198881,26.83390437
0.55792564,0.03327741,0.30046445,0.01031661,0.10451583,-0.00060404,277.92129729,-10.82880994,-22.87815119,-10.82880994,301.38590546,-3.12014219,-22.87815119,-3.12014219,267.65563375,23.97882261,-11.13429886,17.54992709,-11.13429886,5.50550307,-6.82662517,17.54992709,-6.82662517,27.00471276
0.55802710,0.03432973,0.30045808,0.00997649,0.10593874,-0.00067043,277.24172790,-11.10545549,-23.28840819,-11.10545549,301.24166282,-3.12793897,-23.28840819,-3.12793897,267.25867516,23.64427988,-10.83381569,17.34129553,-10.83381569,5.29007316,-6.60472562,17.34129553,-6.60472562,27.18774418
0.55812517,0.03539619,0.30045104,0.00963700,0.10734259,-0.00073595,276.55023812,-11.38536203,-23.69935220,-11.38536203,301.09169572,-3.13306138,-23.69935220,-3.13306138,266.86567414,23.30919031,-10.53643600,17.13260032,-10.53643600,5.07954444,-6.38635998,17.13260032,-6.38635998,27.38275860
0.55821984,0.03647658,0.30044336,0.00929829,0.10872671,-0.00080049,275.84683306,-11.66848336,-24.11092048,-11.66848336,300.93604732,-3.13543726,-24.11092048,-3.13543726,266.47664108,22.97361661,-10.24226549,16.92387829,-10.24226549,4.87395365,-6.17159430,16.92387829,-6.17159430,27.58949583
0.55831114,0.03757072,0.30043503,0.00896042,0.11009043,-0.00086393,275.13152489,-11.95476951,-24.52304864,-11.95476951,300.77476649,-3.13499454,-24.52304864,-3.13499454,266.09158611,22.63762124,-9.95140683,16.71516544,-9.95140683,4.67333132,-5.96049078,16.71516544,-5.96049078,27.80767595
0.55839905,0.03867839,0.30042608,0.00862332,0.11143311,-0.00092616,274.40433301,-12.24416667,-24.93567071,-12.24416667,300.60790783,-3.13166129,-24.93567071,-3.13166129,265.71051911,22.30126639,-9.66395966,16.50649686,-9.66395966,4.47770179,-5.75310776,16.50649686,-5.75310776,28.03699974
0.55848360,0.03979938,0.30041651,0.00828681,0.11275409,-0.00098708,273.66528410,-12.53661718,-25.34871916,-12.53661718,300.43553175,-3.12536577,-25.34871916,-3.12536577,265.33344966,21.96461402,-9.38002040,16.29790675,-9.38002040,4.28708319,-5.54949965,16.29790675,-5.54949965,28.27714911
0.55856479,0.04093347,0.30040634,0.00795062,0.11405273,-0.00104658,272.91441228,-12.83205948,-25.76212490,-12.83205948,300.25770447,-3.11603650,-25.76212490,-3.11603650,264.96038703,21.62772581,-9.09968220,16.08942835,-9.09968220,4.10148751,-5.34971689,16.08942835,-5.34971689,28.52778767
0.55864261,0.04208044,0.30039558,0.00761438,0.11532839,-0.00110458,272.15175911,-13.13042809,-26.17581731,-13.13042809,300.07449811,-3.10360233,-26.17581731,-3.10360233,264.59134016,21.29066314,-8.82303479,15.88109392,-8.82303479,3.92092062,-5.15380596,15.88109392,-5.15380596,28.78856128
0.55871708,0.04324004,0.30038425,0.00727763,0.11658047,-0.00116097,271.37737375,-13.43165354,-26.58972428,-13.43165354,299.88599067,-3.08799245,-26.58972428,-3.08799245,264.22631761,20.95348717,-8.55016447,15.67293472,-8.55016447,3.74538235,-4.96180936,15.67293472,-4.96180936,29.05909869
0.55878817,0.04441205,0.30037236,0.00693982,0.11780835,-0.00121569,270.59131298,-13.73566243,-27.00377221,-13.73566243,299.69226607,-3.06913654,-27.00377221,-3.06913654,263.86532756,20.61625878,-8.28115397,15.46498099,-8.28115397,3.57486658,-4.77376559,15.46498099,-4.77376559,29.33901218
0.55885587,0.04559621,0.30035993,0.00660033,0.11901143,-0.00126866,269.79364124,-14.04237733,-27.41788608,-14.04237733,299.49341413,-3.04696472,-27.41788608,-3.04696472,263.50837773,20.27903864,-8.01608239,15.25726192,-8.01608239,3.40936129,-4.58970916,15.25726192,-4.58970916,29.62789831
0.55892017,0.04679227,0.30034698,0.00625849,0.12018913,-0.00131981,268.98443074,-14.35171682,-27.83198943,-14.35171682,299.28953055,-3.02140772,-27.83198943,-3.02140772,263.15547539,19.94188719,-7.75502515,15.04980568,-7.75502515,3.24884869,-4.40967062,15.04980568,-4.40967062,29.92533859
0.55898104,0.04799999,0.30033354,0.00591356,0.12134089,-0.00136908,268.16376142,-14.66359547,-28.24600444,-14.66359547,299.08071694,-2.99239685,-28.24600444,-2.99239685,262.80662729,19.60486467,-7.49805391,14.84263934,-7.49805391,3.09330537,-4.23367658,14.84263934,-4.23367658,30.23090033
0.55903845,0.04921909,0.30031960,0.00556478,0.12246613,-0.00141643,267.33172104,-14.97792385,-28.65985194,-14.97792385,298.86708075,-2.95986414,-28.65985194,-2.95986414,262.46183963,19.26803122,-7.24523654,14.63578891,-7.24523654,2.94270236,-4.06174973,14.63578891,-4.06174973,30.54413742
0.55909234,0.05044931,0.30030521,0.00521133,0.12356432,-0.00146182,266.48840516,-15.29460852,-29.07345143,-15.29460852,298.64873524,-2.92374232,-29.07345143,-2.92374232,262.12111801,18.93144681,-6.99663706,14.42927936,-6.99663706,2.79700534,-3.89390890,14.42927936,-3.89390890,30.86459119
0.55914267,0.05169038,0.30029037,0.00485239,0.12463490,-0.00150521,265.63391715,-15.61355206,-29.48672117,-15.61355206,298.42579943,-2.88396497,-29.48672117,-2.88396497,261.78446739,18.59517139,-6.75231558,14.22313454,-6.75231558,2.65617477,-3.73016907,14.22313454,-3.73016907,31.19179129
0.55918939,0.05294201,0.30027510,0.00448714,0.12567737,-0.00154657,264.76836820,-15.93465310,-29.89957816,-15.93465310,298.19839804,-2.84046652,-29.89957816,-2.84046652,261.45189203,18.25926486,-6.51232833,14.01737726,-6.51232833,2.52016603,-3.57054150,14.01737726,-3.57054150,31.52525656
0.55923241,0.05420393,0.30025944,0.00411475,0.12669120,-0.00158590,263.89187726,-16.25780632,-30.31193822,-16.25780632,297.96666142,-2.79318232,-30.31193822,-2.79318232,261.12339547,17.92378719,-6.27672757,13.81202927,-6.27672757,2.38892965,-3.41503368,13.81202927,-3.41503368,31.86449597
0.55927168,0.05547584,0.30024338,0.00373442,0.12767589,-0.00162318,263.00457110,-16.58290249,-30.72371602,-16.58290249,297.73072547,-2.74204875,-30.72371602,-2.74204875,260.79898041,17.58879842,-6.04556161,13.60711126,-6.04556161,2.26241144,-3.26364951,13.60711126,-3.26364951,32.20900960
0.55930710,0.05675744,0.30022697,0.00334537,0.12863096,-0.00165841,262.10658417,-16.90982853,-31.13482511,-16.90982853,297.49073152,-2.68700321,-31.13482511,-2.68700321,260.47864873,17.25435877,-5.81887477,13.40264290,-5.81887477,2.14055271,-3.11638932,13.40264290,-3.11638932,32.55828954
0.55933859,0.05804845,0.30021022,0.00294685,0.12955593,-0.00169160,261.19805862,-17.23846753,-31.54517800,-17.23846753,297.24682625,-2.62798428,-31.54517800,-2.62798428,260.16240139,16.92052869,-5.59670741,13.19864283,-5.59670741,2.02329049,-2.97324994,13.19864283,-2.97324994,32.91182088
0.55936604,0.05934856,0.30019314,0.00253817,0.13045033,-0.00172276,260.27914422,-17.56869881,-31.95468617,-17.56869881,296.99916158,-2.56493167,-31.95468617,-2.56493167,259.85023838,16.58736894,-5.37909587,12.99512870,-5.37909587,1.91055770,-2.83422482,12.99512870,-2.83422482,33.26908272
0.55938935,0.06065746,0.30017576,0.00211870,0.13131372,-0.00175191,259.34999830,-17.90039798,-32.36326015,-17.90039798,296.74789450,-2.49778638,-32.36326015,-2.49778638,259.54215865,16.25494066,-5.16607254,12.79211719,-5.16607254,1.80228336,-2.69930411,12.79211719,-2.69930411,33.62954914
0.55940841,0.06197484,0.30015810,0.00168786,0.13214567,-0.00177908,258.41078566,-18.23343702,-32.77080956,-18.23343702,296.49318699,-2.42649074,-32.77080956,-2.42649074,259.23816006,15.92330548,-4.95766584,12.58962403,-4.95766584,1.69839286,-2.56847473,12.58962403,-2.56847473,33.99269020
0.55942311,0.06330037,0.30014018,0.00124515,0.13294576,-0.00180429,257.46167849,-18.56768433,-33.17724313,-18.56768433,296.23520582,-2.35098843,-33.17724313,-2.35098843,258.93823930,15.59252556,-4.75390020,12.38766405,-4.75390020,1.59880814,-2.44172053,12.38766405,-2.44172053,34.35797293
0.55943332,0.06463375,0.30012202,0.00079015,0.13371362,-0.00182759,256.50285625,-18.90300480,-33.58246883,-18.90300480,295.97412243,-2.27122463,-33.58246883,-2.27122463,258.64239186,15.26266373,-4.55479617,12.18625119,-4.55479617,1.50344791,-2.31902231,12.18625119,-2.31902231,34.72486234
