x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.36845000,-0.07430000,0.29700000,0.00000000,0.00000000,0.00000000,199.65267802,0.09476232,0.35765856,0.09476232,199.72711467,0.63374793,0.35765856,0.63374793,198.94011991,27.68611408,-28.15460760,-52.56966007,-28.15460760,28.78814816,54.51636217,-52.56966007,54.51636217,183.10879301
0.36845016,-0.07430002,0.29700000,0.00031544,-0.00004586,-0.00000144,199.65018290,0.09549537,0.36010617,0.09549537,199.72518245,0.63830682,0.36010617,0.63830682,198.93287256,27.68441069,-28.15795410,-52.56496346,-28.15795410,28.79706457,54.50912644,-52.56496346,54.50912644,183.06187906
0.36845063,-0.07430009,0.29700000,0.00062998,-0.00008955,-0.00000248,199.64720994,0.09636754,0.36302548,0.09636754,199.72287960,0.64373864,0.36302548,0.64373864,198.92422893,27.68238386,-28.16193827,-52.55937426,-28.16193827,28.80766244,54.50050316,-52.55937426,54.50050316,183.00602050
0.36845142,-0.07430020,0.29699999,0.00094362,-0.00013109,-0.00000310,199.64376712,0.09737692,0.36640770,0.09737692,199.72021252,0.65002884,0.36640770,0.65002884,198.91421500,27.68003813,-28.16655048,-52.55290524,-28.16655048,28.81992168,54.49051595,-52.55290524,54.49051595,182.94135394
0.36845252,-0.07430035,0.29699999,0.00125634,-0.00017047,-0.00000332,199.63986242,0.09852156,0.37024402,0.09852156,199.71718757,0.65716289,0.37024402,0.65716289,198.90285671,27.67737805,-28.17178112,-52.54556917,-28.17178112,28.83382221,54.47918840,-52.54556917,54.47918840,182.86801602
0.36845393,-0.07430054,0.29699999,0.00156815,-0.00020771,-0.00000313,199.63550382,0.09979954,0.37452565,0.09979954,199.71381114,0.66512628,0.37452565,0.66512628,198.89018003,27.67440815,-28.17762056,-52.53737883,-28.17762056,28.84934392,54.46654414,-52.53737883,54.46654414,182.78614339
0.36845565,-0.07430077,0.29699998,0.00187903,-0.00024279,-0.00000253,199.63069930,0.10120891,0.37924380,0.10120891,199.71008960,0.67390446,0.37924380,0.67390446,198.87621091,27.67113299,-28.18405919,-52.52834700,-28.18405919,28.86646674,54.45260678,-52.52834700,54.45260678,182.69587267
0.36845769,-0.07430103,0.29699998,0.00218899,-0.00027573,-0.00000153,199.62545684,0.10274775,0.38438968,0.10274775,199.70602935,0.68348290,0.38438968,0.68348290,198.86097531,27.66755709,-28.19108737,-52.51848644,-28.19108737,28.88517058,54.43739991,-52.51848644,54.43739991,182.59734049
0.36846003,-0.07430132,0.29699998,0.00249801,-0.00030653,-0.00000013,199.61978442,0.10441413,0.38995449,0.10441413,199.70163675,0.69384708,0.38995449,0.69384708,198.84449919,27.66368500,-28.19869549,-52.50780993,-28.19869549,28.90543534,54.42094715,-52.50780993,54.42094715,182.49068350
0.36846268,-0.07430164,0.29699998,0.00280609,-0.00033520,0.00000168,199.61369003,0.10620610,0.39592944,0.10620610,199.69691818,0.70498246,0.39592944,0.70498246,198.82680851,27.65952127,-28.20687393,-52.49633024,-28.20687393,28.92724094,54.40327210,-52.49633024,54.40327210,182.37603833
0.36846564,-0.07430199,0.29699999,0.00311323,-0.00036173,0.00000388,199.60718164,0.10812173,0.40230573,0.10812173,199.69188004,0.71687451,0.40230573,0.71687451,198.80792923,27.65507044,-28.21561307,-52.48406015,-28.21561307,28.95056729,54.38439839,-52.48406015,54.38439839,182.25354161
0.36846891,-0.07430236,0.29699999,0.00341942,-0.00038613,0.00000648,199.60026723,0.11015910,0.40907457,0.11015910,199.68652869,0.72950870,0.40907457,0.72950870,198.78788730,27.65033705,-28.22490329,-52.47101243,-28.22490329,28.97539430,54.36434960,-52.47101243,54.36434960,182.12332998
0.36847248,-0.07430276,0.29700000,0.00372466,-0.00040840,0.00000948,199.59295480,0.11231626,0.41622716,0.11231626,199.68087052,0.74287050,0.41622716,0.74287050,198.76670868,27.64532564,-28.23473496,-52.45719986,-28.23473496,29.00170188,54.34314937,-52.45719986,54.34314937,181.98554007
0.36847636,-0.07430318,0.29700001,0.00402893,-0.00042855,0.00001288,199.58525231,0.11459128,0.42375471,0.11459128,199.67491191,0.75694538,0.42375471,0.75694538,198.74441933,27.64004075,-28.24509847,-52.44263520,-28.24509847,29.02946995,54.32082128,-52.44263520,54.32082128,181.84030851
0.36848054,-0.07430362,0.29700002,0.00433224,-0.00044658,0.00001666,199.57716774,0.11698223,0.43164843,0.11698223,199.66865923,0.77171881,0.43164843,0.77171881,198.72104520,27.63448693,-28.25598419,-52.42733124,-28.25598419,29.05867841,54.29738896,-52.42733124,54.29738896,181.68777195
0.36848502,-0.07430407,0.29700004,0.00463457,-0.00046249,0.00002084,199.56870909,0.11948718,0.43989952,0.11948718,199.66211887,0.78717626,0.43989952,0.78717626,198.69661227,27.62866871,-28.26738250,-52.41130074,-28.26738250,29.08930717,54.27287601,-52.41130074,54.27287601,181.52806701
0.36848981,-0.07430454,0.29700007,0.00493593,-0.00047629,0.00002541,199.55988433,0.12210419,0.44849919,0.12210419,199.65529721,0.80330319,0.44849919,0.80330319,198.67114647,27.62259065,-28.27928379,-52.39455648,-28.27928379,29.12133615,54.24730604,-52.39455648,54.24730604,181.36133033
0.36849489,-0.07430502,0.29700009,0.00523631,-0.00048798,0.00003037,199.55070143,0.12483133,0.45743864,0.12483133,199.64820062,0.82008508,0.45743864,0.82008508,198.64467378,27.61625727,-28.29167843,-52.37711123,-28.29167843,29.15474525,54.22070266,-52.37711123,54.22070266,181.18769854
0.36850028,-0.07430552,0.29700013,0.00553570,-0.00049757,0.00003572,199.54116839,0.12766666,0.46670908,0.12766666,199.64083549,0.83750739,0.46670908,0.83750739,198.61722014,27.60967314,-28.30455679,-52.35897777,-28.30455679,29.18951440,54.19308948,-52.35897777,54.19308948,181.00730829
0.36850597,-0.07430602,0.29700017,0.00583409,-0.00050505,0.00004146,199.53129318,0.13060825,0.47630172,0.13060825,199.63320820,0.85555560,0.47630172,0.85555560,198.58881152,27.60284277,-28.31790927,-52.34016887,-28.31790927,29.22562349,54.16449010,-52.34016887,54.16449010,180.82029620
0.36851195,-0.07430652,0.29700021,0.00613149,-0.00051043,0.00004758,199.52108379,0.13365416,0.48620775,0.13365416,199.62532512,0.87421516,0.48620775,0.87421516,198.55947388,27.59577073,-28.33172623,-52.32069731,-28.33172623,29.26305244,54.13492814,-52.32069731,54.13492814,180.62679890
0.36851823,-0.07430704,0.29700026,0.00642789,-0.00051371,0.00005408,199.51054855,0.13680238,0.49641800,0.13680238,199.61719292,0.89347091,0.49641800,0.89347091,198.52923434,27.58846175,-28.34599762,-52.30057642,-28.34599762,29.30178030,54.10442830,-52.30057642,54.10442830,180.42695926
0.36852480,-0.07430755,0.29700032,0.00672327,-0.00051490,0.00006097,199.49969724,0.14005054,0.50692167,0.14005054,199.60881942,0.91330502,0.50692167,0.91330502,198.49812466,27.58092139,-28.36071163,-52.27982185,-28.36071163,29.34178266,54.07301966,-52.27982185,54.07301966,180.22094498
0.36853167,-0.07430807,0.29700038,0.00701764,-0.00051401,0.00006824,199.48854001,0.14339618,0.51770758,0.14339618,199.60021270,0.93369905,0.51770758,0.93369905,198.46617779,27.57315540,-28.37585602,-52.25844981,-28.37585602,29.38303424,54.04073238,-52.25844981,54.04073238,180.00892998
0.36853884,-0.07430858,0.29700046,0.00731100,-0.00051102,0.00007588,199.47708699,0.14683685,0.52876454,0.14683685,199.59138086,0.95463454,0.52876454,0.95463454,198.43342667,27.56516955,-28.39141852,-52.23647651,-28.39141852,29.42550977,54.00759666,-52.23647651,54.00759666,179.79108820
0.36854630,-0.07430909,0.29700054,0.00760333,-0.00050595,0.00008390,199.46534833,0.15037009,0.54008137,0.15037009,199.58233200,0.97609301,0.54008137,0.97609301,198.39990423,27.55696958,-28.40738691,-52.21391816,-28.40738691,29.46918397,53.97364264,-52.21391816,53.97364264,179.56759356
0.36855404,-0.07430959,0.29700062,0.00789463,-0.00049881,0.00009230,199.45333416,0.15399346,0.55164690,0.15399346,199.57307421,0.99805602,0.55164690,0.99805602,198.36564341,27.54856127,-28.42374892,-52.19079096,-28.42374892,29.51403157,53.93890052,-52.19079096,53.93890052,179.33861998
0.36856208,-0.07431008,0.29700072,0.00818491,-0.00048958,0.00010107,199.44105463,0.15770449,0.56344992,0.15770449,199.56361558,1.02050511,0.56344992,1.02050511,198.33067715,27.53995035,-28.44049231,-52.16711113,-28.44049231,29.56002729,53.90340046,-52.16711113,53.90340046,179.10434140
0.36857041,-0.07431057,0.29700083,0.00847415,-0.00047829,0.00011022,199.42851986,0.16150073,0.57547927,0.16150073,199.55396422,1.04342181,0.57547927,1.04342181,198.29503839,27.53114260,-28.45760483,-52.14289488,-28.45760483,29.60714586,53.86717263,-52.14289488,53.86717263,178.86493174
0.36857903,-0.07431104,0.29700094,0.00876234,-0.00046492,0.00011973,199.41574002,0.16537972,0.58772375,0.16537972,199.54412821,1.06678767,0.58772375,1.06678767,198.25876006,27.52214377,-28.47507424,-52.11815842,-28.47507424,29.65536201,53.83024721,-52.11815842,53.83024721,178.62056493
0.36858794,-0.07431150,0.29700107,0.00904950,-0.00044949,0.00012962,199.40272522,0.16933902,0.60017219,0.16933902,199.53411566,1.09058422,0.60017219,1.09058422,198.22187510,27.51295962,-28.49288828,-52.09291795,-28.49288828,29.70465046,53.79265437,-52.09291795,53.79265437,178.37141489
0.36859713,-0.07431194,0.29700120,0.00933560,-0.00043199,0.00013987,199.38948543,0.17337622,0.61281361,0.17337622,199.52393449,1.11479338,0.61281361,1.11479338,198.18441579,27.50359578,-28.51103495,-52.06718937,-28.51103495,29.75498650,53.75442373,-52.06718937,53.75442373,178.11765221
0.36860661,-0.07431236,0.29700134,0.00962065,-0.00041244,0.00015049,199.37602976,0.17748910,0.62563793,0.17748910,199.51359198,1.13939850,0.62563793,1.13939850,198.14641175,27.49405743,-28.52950317,-52.04098725,-28.52950317,29.80634766,53.71558273,-52.04098725,53.71558273,177.85943411
0.36861637,-0.07431276,0.29700150,0.00990465,-0.00039082,0.00016147,199.36236717,0.18167551,0.63863526,0.18167551,199.50309527,1.16438331,0.63863526,1.16438331,198.10789198,27.48434963,-28.54828211,-52.01432588,-28.54828211,29.85871204,53.67615824,-52.01432588,53.67615824,177.59691448
0.36862642,-0.07431314,0.29700167,0.01018758,-0.00036716,0.00017281,199.34850660,0.18593328,0.65179572,0.18593328,199.49245146,1.18973154,0.65179572,1.18973154,198.06888543,27.47447742,-28.56736091,-51.98721950,-28.56736091,29.91205774,53.63617714,-51.98721950,53.63617714,177.33024720
0.36863675,-0.07431350,0.29700185,0.01046945,-0.00034145,0.00018452,199.33445698,0.19026026,0.66510945,0.19026026,199.48166768,1.21542692,0.66510945,1.21542692,198.02942107,27.46444588,-28.58672875,-51.95968239,-28.58672875,29.96636285,53.59566632,-51.95968239,53.59566632,177.05958614
0.36864736,-0.07431382,0.29700204,0.01075025,-0.00031369,0.00019658,199.32022726,0.19465429,0.67856656,0.19465429,199.47075105,1.24145318,0.67856656,1.24145318,197.98952789,27.45426004,-28.60637479,-51.93172880,-28.60637479,30.02160548,53.55465266,-51.93172880,53.55465266,176.78508520
0.36865825,-0.07431412,0.29700224,0.01102998,-0.00028388,0.00020900,199.30582638,0.19911319,0.69215718,0.19911319,199.45970870,1.26779404,0.69215718,1.26779404,197.94923486,27.44392497,-28.62628819,-51.90337301,-28.62628819,30.07776371,53.51316302,-51.90337301,53.51316302,176.50689826
0.36866942,-0.07431439,0.29700246,0.01130863,-0.00025204,0.00022177,199.29126327,0.20363482,0.70587143,0.20363482,199.44854773,1.29443323,0.70587143,1.29443323,197.90857094,27.43344573,-28.64645811,-51.87462927,-28.64645811,30.13481565,53.47122431,-51.87462927,53.47122431,176.22517919
0.36868086,-0.07431463,0.29700268,0.01158621,-0.00021816,0.00023490,199.27654689,0.20821702,0.71969943,0.20821702,199.43727528,1.32135448,0.71969943,1.32135448,197.86756511,27.42282736,-28.66687371,-51.84551185,-28.66687371,30.19273940,53.42886339,-51.84551185,53.42886339,175.94008188
0.36869259,-0.07431483,0.29700293,0.01186270,-0.00018225,0.00024838,199.26168617,0.21285761,0.73363130,0.21285761,199.42589846,1.34854152,0.73363130,1.34854152,197.82624634,27.41207493,-28.68752415,-51.81603501,-28.68752415,30.25151304,53.38610714,-51.81603501,53.38610714,175.65176021
0.36870459,-0.07431499,0.29700318,0.01213811,-0.00014431,0.00026221,199.24668969,0.21755454,0.74765755,0.21755454,199.41442411,1.37597870,0.74765755,1.37597870,197.78464247,27.40119328,-28.70839901,-51.78621246,-28.70839901,30.31111563,53.34298147,-51.78621246,53.34298147,175.36036220
0.36871686,-0.07431511,0.29700345,0.01241242,-0.00010435,0.00027638,199.23156468,0.22230605,0.76177021,0.22230605,199.40285794,1.40365294,0.76177021,1.40365294,197.74277672,27.39018647,-28.72948951,-51.75605565,-28.72948951,30.37152996,53.29950835,-51.75605565,53.29950835,175.06601241
0.36872941,-0.07431520,0.29700373,0.01268565,-0.00006236,0.00029090,199.21631796,0.22711050,0.77596169,0.22711050,199.39120540,1.43155176,0.77596169,1.43155176,197.70067121,27.37905834,-28.75078729,-51.72557547,-28.75078729,30.43273979,53.25570876,-51.72557547,53.25570876,174.76882954
0.36874224,-0.07431524,0.29700403,0.01295778,-0.00001836,0.00030577,199.20095640,0.23196624,0.79022438,0.23196624,199.37947190,1.45966270,0.79022438,1.45966270,197.65834803,27.36781273,-28.77228398,-51.69478281,-28.77228398,30.49472887,53.21160371,-51.69478281,53.21160371,174.46893226
0.36875533,-0.07431523,0.29700435,0.01322881,0.00002766,0.00032098,199.18548685,0.23687162,0.80455072,0.23687162,199.36766289,1.48797331,0.80455072,1.48797331,197.61582929,27.35645350,-28.79397121,-51.66368857,-28.79397121,30.55748095,53.16721417,-51.66368857,53.16721417,174.16643929
0.36876869,-0.07431518,0.29700467,0.01349874,0.00007569,0.00033652,199.16991616,0.24182498,0.81893309,0.24182498,199.35578380,1.51647110,0.81893309,1.51647110,197.57313707,27.34498448,-28.81584063,-51.63230364,-28.81584063,30.62097977,53.12256115,-51.63230364,53.12256115,173.86146931
0.36878233,-0.07431508,0.29700502,0.01376757,0.00012573,0.00035241,199.15425118,0.24682468,0.83336392,0.24682468,199.34384005,1.54514363,0.83336392,1.54514363,197.53029348,27.33340952,-28.83788387,-51.60063891,-28.83788387,30.68520909,53.07766563,-51.60063891,53.07766563,173.55414101
0.36879623,-0.07431493,0.29700538,0.01403529,0.00017777,0.00036863,199.13849876,0.25186906,0.84783561,0.25186906,199.33183708,1.57397842,0.84783561,1.57397842,197.48732062,27.32173247,-28.86009256,-51.56870527,-28.86009256,30.75015265,53.03254860,-51.56870527,53.03254860,173.24457309
0.36881040,-0.07431473,0.29700576,0.01430191,0.00023181,0.00038518,199.12266575,0.25695647,0.86234057,0.25695647,199.31978033,1.60296301,0.86234057,1.60296301,197.44424059,27.30995716,-28.88245834,-51.53651362,-28.88245834,30.81579421,52.98723106,-51.53651362,52.98723106,172.93288425
0.36882483,-0.07431447,0.29700615,0.01456741,0.00028785,0.00040206,199.10675901,0.26208526,0.87687120,0.26208526,199.30767522,1.63208494,0.87687120,1.63208494,197.40107549,27.29808746,-28.90497285,-51.50407484,-28.90497285,30.88211751,52.94173400,-51.50407484,52.94173400,172.61919317
0.36883953,-0.07431415,0.29700656,0.01483180,0.00034588,0.00041928,199.09078499,0.26725388,0.89142036,0.26725388,199.29552687,1.66133246,0.89142036,1.66133246,197.35784610,27.28612697,-28.92762818,-51.47139919,-28.92762818,30.94910737,52.89607727,-51.47139919,52.89607727,172.30361185
0.36885449,-0.07431377,0.29700699,0.01509507,0.00040590,0.00043682,199.07474855,0.27246116,0.90598263,0.27246116,199.28333911,1.69069674,0.90598263,1.69069674,197.31456801,27.27407839,-28.95041835,-51.43849437,-28.95041835,31.01675280,52.85027621,-51.43849437,52.85027621,171.98622544
0.36886972,-0.07431334,0.29700743,0.01535723,0.00046791,0.00045469,199.05865417,0.27770603,0.92055303,0.27770603,199.27111544,1.72016965,0.92055303,1.72016965,197.27125549,27.26194419,-28.97333780,-51.40536744,-28.97333780,31.08504390,52.80434503,-51.40536744,52.80434503,171.66711240
0.36888521,-0.07431284,0.29700790,0.01561826,0.00053190,0.00047288,199.04250632,0.28298741,0.93512658,0.28298741,199.25885939,1.74974307,0.93512658,1.74974307,197.22792280,27.24972685,-28.99638100,-51.37202544,-28.99638100,31.15397076,52.75829792,-51.37202544,52.75829792,171.34635117
0.36890096,-0.07431227,0.29700838,0.01587818,0.00059786,0.00049139,199.02630946,0.28830423,0.94969830,0.28830423,199.24657446,1.77940888,0.94969830,1.77940888,197.18458421,27.23742883,-29.01954241,-51.33847544,-29.01954241,31.22352345,52.71214909,-51.33847544,52.71214909,171.02402021
0.36891696,-0.07431164,0.29700888,0.01613697,0.00066580,0.00051022,199.01006805,0.29365542,0.96426322,0.29365542,199.23426416,1.80915896,0.96426322,1.80915896,197.14125399,27.22505261,-29.04281651,-51.30472449,-29.04281651,31.29369206,52.66591274,-51.30472449,52.66591274,170.70019798
0.36893323,-0.07431094,0.29700940,0.01639464,0.00073571,0.00052937,198.99378658,0.29903991,0.97881636,0.29903991,199.22193200,1.83898518,0.97881636,1.83898518,197.09794642,27.21260066,-29.06619774,-51.27077965,-29.06619774,31.36446669,52.61960308,-51.27077965,52.61960308,170.37496292
0.36894975,-0.07431017,0.29700994,0.01665118,0.00080758,0.00054883,198.97746951,0.30445663,0.99335273,0.30445663,199.20958150,1.86887943,0.99335273,1.86887943,197.05467576,27.20007544,-29.08968058,-51.23664797,-29.08968058,31.43583741,52.57323430,-51.23664797,52.57323430,170.04839348
0.36896653,-0.07430932,0.29701050,0.01690659,0.00088142,0.00056861,198.96112131,0.30990451,1.00786737,0.30990451,199.19721616,1.89883359,1.00786737,1.89883359,197.01145629,27.18747944,-29.11325949,-51.20233652,-29.11325949,31.50779431,52.52682061,-51.20233652,52.52682061,169.72056812
0.36898357,-0.07430841,0.29701108,0.01716088,0.00095721,0.00058869,198.94474644,0.31538247,1.02235529,0.31538247,199.18483950,1.92883953,1.02235529,1.92883953,196.96830226,27.17481511,-29.13692893,-51.16785235,-29.13692893,31.58032747,52.48037622,-51.16785235,52.48037622,169.39156530
0.36900085,-0.07430741,0.29701168,0.01741403,0.00103496,0.00060908,198.92834906,0.32088952,1.03681187,0.32088952,199.17245476,1.95888972,1.03681187,1.95888972,196.92522691,27.16208475,-29.16068375,-51.13320201,-29.16068375,31.65342784,52.43391441,-51.13320201,52.43391441,169.06145807
0.36901839,-0.07430633,0.29701229,0.01766605,0.00111466,0.00062978,198.91193205,0.32642497,1.05123387,0.32642497,199.16006418,1.98897893,1.05123387,1.98897893,196.88223926,27.14928990,-29.18452028,-51.09838998,-29.18452028,31.72708969,52.38744484,-51.09838998,52.38744484,168.73029803
0.36903619,-0.07430518,0.29701293,0.01791694,0.00119630,0.00065078,198.89549795,0.33198822,1.06561841,0.33198822,199.14766972,2.01910253,1.06561841,2.01910253,196.83934729,27.13643195,-29.20843527,-51.06342026,-29.20843527,31.80130816,52.34097625,-51.06342026,52.34097625,168.39813136
0.36905423,-0.07430394,0.29701360,0.01816670,0.00127988,0.00067208,198.87904934,0.33757866,1.07996262,0.33757866,199.13527336,2.04925588,1.07996262,2.04925588,196.79655899,27.12351226,-29.23242543,-51.02829684,-29.23242543,31.87607839,52.29451740,-51.02829684,52.29451740,168.06500426
0.36907252,-0.07430262,0.29701428,0.01841532,0.00136541,0.00069368,198.86258876,0.34319568,1.09426361,0.34319568,199.12287706,2.07943436,1.09426361,2.07943436,196.75388233,27.11053220,-29.25648749,-50.99302369,-29.25648749,31.95139551,52.24807702,-50.99302369,52.24807702,167.73096293
0.36909106,-0.07430121,0.29701498,0.01866281,0.00145286,0.00071558,198.84611877,0.34883866,1.10851850,0.34883866,199.11048280,2.10963331,1.10851850,2.10963331,196.71132529,27.09749314,-29.28061819,-50.95760481,-29.28061819,32.02725465,52.20166387,-50.95760481,52.20166387,167.39605355
0.36910984,-0.07429971,0.29701571,0.01890916,0.00154224,0.00073776,198.82964194,0.35450702,1.12272443,0.35450702,199.09809253,2.13984811,1.12272443,2.13984811,196.66889585,27.08439646,-29.30481424,-50.92204418,-29.30481424,32.10365095,52.15528668,-50.92204418,52.15528668,167.06032233
0.36912888,-0.07429813,0.29701646,0.01915438,0.00163354,0.00076024,198.81316081,0.36020012,1.13687849,0.36020012,199.08570824,2.17007412,1.13687849,2.17007412,196.62660200,27.07124351,-29.32907238,-50.88634578,-29.32907238,32.18057955,52.10895421,-50.88634578,52.10895421,166.72381546
0.36914815,-0.07429645,0.29701723,0.01939846,0.00172677,0.00078301,198.79667795,0.36591737,1.15097782,0.36591737,199.07333188,2.20030670,1.15097782,2.20030670,196.58445171,27.05803568,-29.35338933,-50.85051360,-29.35338933,32.25803557,52.06267519,-50.85051360,52.06267519,166.38657913
0.36916767,-0.07429467,0.29701803,0.01964141,0.00182191,0.00080607,198.78019592,0.37165817,1.16501954,0.37165817,199.06096544,2.23054122,1.16501954,2.23054122,196.54245296,27.04477432,-29.37776182,-50.81455163,-29.37776182,32.33601416,52.01645837,-50.81455163,52.01645837,166.04865955
0.36918743,-0.07429280,0.29701884,0.01988322,0.00191896,0.00082941,198.76371705,0.37742194,1.17900099,0.37742194,199.04861070,2.26077342,1.17900099,2.26077342,196.50061305,27.03146070,-29.40218683,-50.77846351,-29.40218683,32.41451099,51.97031191,-50.77846351,51.97031191,165.71009936
0.36920744,-0.07429083,0.29701968,0.02012389,0.00201791,0.00085302,198.74724286,0.38320834,1.19292045,0.38320834,199.03626880,2.29100059,1.19292045,2.29100059,196.45893646,27.01809557,-29.42666231,-50.74225154,-29.42666231,32.49352397,51.92424152,-50.74225154,51.92424152,165.37092703
0.36922768,-0.07428876,0.29702055,0.02036343,0.00211877,0.00087692,198.73077464,0.38901706,1.20677645,0.38901706,199.02394067,2.32122040,1.20677645,2.32122040,196.41742702,27.00467959,-29.45118649,-50.70591769,-29.45118649,32.57305154,51.87825236,-50.70591769,51.87825236,165.03116750
0.36924816,-0.07428659,0.29702144,0.02060183,0.00222152,0.00090110,198.71431369,0.39484781,1.22056747,0.39484781,199.01162726,2.35143051,1.22056747,2.35143051,196.37608852,26.99121338,-29.47575758,-50.66946391,-29.47575758,32.65309214,51.83234955,-50.66946391,51.83234955,164.69084570
0.36926888,-0.07428432,0.29702235,0.02083910,0.00232617,0.00092554,198.69786129,0.40070027,1.23429204,0.40070027,198.99932954,2.38162860,1.23429204,2.38162860,196.33492477,26.97769761,-29.50037380,-50.63289216,-29.50037380,32.73364423,51.78653824,-50.63289216,51.78653824,164.34998656
0.36928984,-0.07428194,0.29702329,0.02107523,0.00243270,0.00095026,198.68141874,0.40657414,1.24794866,0.40657414,198.98704844,2.41181232,1.24794866,2.41181232,196.29393959,26.96413290,-29.52503336,-50.59620441,-29.52503336,32.81470624,51.74082355,-50.59620441,51.74082355,164.00861500
0.36931103,-0.07427945,0.29702425,0.02131023,0.00254111,0.00097525,198.66498734,0.41246913,1.26153584,0.41246913,198.97478491,2.44197936,1.26153584,2.44197936,196.25313677,26.95051991,-29.54973447,-50.55940262,-29.54973447,32.89627663,51.69521063,-50.55940262,51.69521063,163.66675595
0.36933246,-0.07427686,0.29702524,0.02154410,0.00265140,0.00100050,198.64856838,0.41838493,1.27505210,0.41838493,198.96253991,2.47212738,1.27505210,2.47212738,196.21252013,26.93685928,-29.57447536,-50.52248874,-29.57447536,32.97835384,51.64970461,-50.52248874,51.64970461,163.32443435
0.36935412,-0.07427415,0.29702625,0.02177683,0.00276356,0.00102601,198.63216315,0.42432123,1.28849593,0.42432123,198.95031438,2.50225405,1.28849593,2.50225405,196.17209347,26.92315165,-29.59925423,-50.48546474,-29.59925423,33.06093632,51.60431062,-50.48546474,51.60431062,162.98167513
0.36937602,-0.07427133,0.29702729,0.02200844,0.00287758,0.00105178,198.61577295,0.43027773,1.30186586,0.43027773,198.93810928,2.53235703,1.30186586,2.53235703,196.13186060,26.90939767,-29.62406930,-50.44833258,-29.62406930,33.14402251,51.55903381,-50.44833258,51.55903381,162.63850321
0.36939814,-0.07426840,0.29702836,0.02223891,0.00299347,0.00107781,198.59939895,0.43625416,1.31516052,0.43625416,198.92592545,2.56243421,1.31516052,2.56243421,196.09182493,26.89559791,-29.64891892,-50.41109403,-29.64891892,33.22761117,51.51387897,-50.41109403,51.51387897,162.29494158
0.36942049,-0.07426534,0.29702945,0.02246826,0.00311122,0.00110410,198.58304187,0.44225035,1.32837907,0.44225035,198.91376338,2.59248433,1.32837907,2.59248433,196.05198834,26.88175268,-29.67380199,-50.37375012,-29.67380199,33.31170225,51.46884958,-50.37375012,51.46884958,161.95100539
0.36944308,-0.07426217,0.29703057,0.02269647,0.00323081,0.00113064,198.56670229,0.44826617,1.34152078,0.44826617,198.90162344,2.62250632,1.34152078,2.62250632,196.01235228,26.86786223,-29.69871753,-50.33630170,-29.69871753,33.39629601,51.42394876,-50.33630170,51.42394876,161.60670787
0.36946589,-0.07425888,0.29703171,0.02292357,0.00335225,0.00115742,198.55038082,0.45430148,1.35458494,0.45430148,198.88950603,2.65249916,1.35458494,2.65249916,195.97291823,26.85392679,-29.72366457,-50.29874961,-29.72366457,33.48139270,51.37917966,-50.29874961,51.37917966,161.26206222
0.36948892,-0.07425547,0.29703288,0.02314954,0.00347553,0.00118445,198.53407804,0.46035614,1.36757084,0.46035614,198.87741151,2.68246177,1.36757084,2.68246177,195.93368767,26.83994661,-29.74864214,-50.26109469,-29.74864214,33.56699259,51.33454541,-50.26109469,51.33454541,160.91708166
0.36951218,-0.07425193,0.29703408,0.02337438,0.00360065,0.00121173,198.51779455,0.46643003,1.38047775,0.46643003,198.86534028,2.71239311,1.38047775,2.71239311,195.89466206,26.82592193,-29.77364927,-50.22333780,-29.77364927,33.65309594,51.29004914,-50.22333780,51.29004914,160.57177940
0.36953567,-0.07424827,0.29703530,0.02359811,0.00372759,0.00123924,198.50153093,0.47252300,1.39330497,0.47252300,198.85329271,2.74229213,1.39330497,2.74229213,195.85584288,26.81185299,-29.79868499,-50.18547976,-29.79868499,33.73970301,51.24569400,-50.18547976,51.24569400,160.22616865
0.36955938,-0.07424447,0.29703656,0.02382072,0.00385636,0.00126699,198.48528779,0.47863492,1.40605177,0.47863492,198.84126919,2.77215779,1.40605177,2.77215779,195.81723159,26.79774004,-29.82374832,-50.14752143,-29.82374832,33.82681405,51.20148312,-50.14752143,51.20148312,159.88026262
0.36958331,-0.07424055,0.29703784,0.02404222,0.00398695,0.00129498,198.46906571,0.48476565,1.41871744,0.48476565,198.82927010,2.80198901,1.41871744,2.80198901,195.77882967,26.78358331,-29.84883830,-50.10946365,-29.84883830,33.91442932,51.15741962,-50.10946365,51.15741962,159.53407454
0.36960746,-0.07423650,0.29703915,0.02426260,0.00411934,0.00132320,198.45286530,0.49091506,1.43130125,0.49091506,198.81729582,2.83178477,1.43130125,2.83178477,195.74063858,26.76938305,-29.87395395,-50.07130726,-29.87395395,34.00254909,51.11350666,-50.07130726,51.11350666,159.18761761
0.36963184,-0.07423231,0.29704048,0.02448187,0.00425355,0.00135165,198.43668708,0.49708303,1.44380257,0.49708303,198.80534669,2.86154411,1.44380257,2.86154411,195.70265962,26.75513946,-29.89909437,-50.03305302,-29.89909437,34.09117375,51.06974720,-50.03305302,51.06974720,158.84090412
0.36965643,-0.07422799,0.29704185,0.02470003,0.00438955,0.00138032,198.42053136,0.50326948,1.45622097,0.50326948,198.79342286,2.89126648,1.45622097,2.89126648,195.66489330,26.74085264,-29.92425890,-49.99470133,-29.92425890,34.18030425,51.02614359,-49.99470133,51.02614359,158.49394271
