x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.36845000,-0.07430000,0.29700000,0.00000000,0.00000000,0.00000000,199.10984777,-0.31152096,0.66635713,-0.31152096,198.17407772,2.29538122,0.66635713,2.29538122,197.92619895,114.55129225,-19.05827791,-122.20883169,-19.05827791,10.50679030,44.41388180,-122.20883169,44.41388180,226.78885128
0.36845015,-0.07430002,0.29700000,0.00030769,-0.00003180,-0.00000532,199.10355094,-0.31372599,0.67088774,-0.31372599,198.16098476,2.31193288,0.67088774,2.31193288,197.91156976,114.53315932,-19.06277303,-122.19725699,-19.06277303,10.49983733,44.39981483,-122.19725699,44.39981483,226.75281871
0.36845061,-0.07430007,0.29699999,0.00061478,-0.00006083,-0.00001031,199.09604587,-0.31635406,0.67629212,-0.31635406,198.14538394,2.33165289,0.67629212,2.33165289,197.89413310,114.51157639,-19.06812573,-122.18348271,-19.06812573,10.49154129,44.38305521,-122.18348271,44.38305521,226.70991822
0.36845138,-0.07430014,0.29699998,0.00092124,-0.00008712,-0.00001497,199.08735346,-0.31939787,0.68255378,-0.31939787,198.12731729,2.35448878,0.68255378,2.35448878,197.87393774,114.48659397,-19.07432276,-122.16754026,-19.07432276,10.48192794,44.36364728,-122.16754026,44.36364728,226.66025409
0.36845245,-0.07430024,0.29699996,0.00122707,-0.00011067,-0.00001929,199.07749463,-0.32285012,0.68965621,-0.32285012,198.10682684,2.38038812,0.68965621,2.38038812,197.85103243,114.45826260,-19.08135084,-122.14946106,-19.08135084,10.47102305,44.34163538,-122.14946106,44.34163538,226.60393063
0.36845383,-0.07430036,0.29699994,0.00153225,-0.00013148,-0.00002328,199.06649028,-0.32670349,0.69758291,-0.32670349,198.08395463,2.40929844,0.69758291,2.40929844,197.82546595,114.42663279,-19.08919673,-122.12927653,-19.08919673,10.45885237,44.31706386,-122.12927653,44.31706386,226.54105213
0.36845552,-0.07430050,0.29699991,0.00183677,-0.00014958,-0.00002694,199.05436132,-0.33095069,0.70631738,-0.33095069,198.05874268,2.44116728,0.70631738,2.44116728,197.79728705,114.39175507,-19.09784717,-122.10701810,-19.09784717,10.44544168,44.28997704,-122.10701810,44.28997704,226.47172290
0.36845751,-0.07430066,0.29699988,0.00214063,-0.00016497,-0.00003027,199.04112865,-0.33558441,0.71584312,-0.33558441,198.03123302,2.47594219,0.71584312,2.47594219,197.76654449,114.35367996,-19.10728890,-122.08271717,-19.10728890,10.43081673,44.26041927,-122.08271717,44.26041927,226.39604723
0.36845980,-0.07430083,0.29699985,0.00244382,-0.00017767,-0.00003326,199.02681317,-0.34059736,0.72614363,-0.34059736,198.00146768,2.51357071,0.72614363,2.51357071,197.73328704,114.31245798,-19.11750866,-122.05640518,-19.11750866,10.41500329,44.22843490,-122.05640518,44.22843490,226.31412942
0.36846240,-0.07430101,0.29699982,0.00274631,-0.00018767,-0.00003593,199.01143580,-0.34598221,0.73720240,-0.34598221,197.96948869,2.55400039,0.73720240,2.55400039,197.69756347,114.26813965,-19.12849320,-122.02811353,-19.12849320,10.39802713,44.19406827,-122.02811353,44.19406827,226.22607378
0.36846530,-0.07430120,0.29699978,0.00304810,-0.00019499,-0.00003826,198.99501743,-0.35173167,0.74900292,-0.35173167,197.93533809,2.59717876,0.74900292,2.59717876,197.65942253,114.22077550,-19.14022926,-121.99787364,-19.14022926,10.37991400,44.15736370,-121.99787364,44.15736370,226.13198459
0.36846849,-0.07430140,0.29699974,0.00334918,-0.00019965,-0.00004026,198.97757899,-0.35783844,0.76152871,-0.35783844,197.89905789,2.64305339,0.76152871,2.64305339,197.61891298,114.17041604,-19.15270358,-121.96571694,-19.15270358,10.36068967,44.11836555,-121.96571694,44.11836555,226.03196616
0.36847199,-0.07430160,0.29699970,0.00364954,-0.00020165,-0.00004194,198.95914136,-0.36429521,0.77476326,-0.36429521,197.86069014,2.69157180,0.77476326,2.69157180,197.57608359,114.11711181,-19.16590290,-121.93167484,-19.16590290,10.34037991,44.07711816,-121.93167484,44.07711816,225.92612279
0.36847579,-0.07430180,0.29699966,0.00394917,-0.00020100,-0.00004328,198.93972545,-0.37109467,0.78869006,-0.37109467,197.82027686,2.74268154,0.78869006,2.74268154,197.53098313,114.06091332,-19.17981397,-121.89577877,-19.17981397,10.31901047,44.03366587,-121.89577877,44.03366587,225.81455877
0.36847989,-0.07430200,0.29699961,0.00424805,-0.00019771,-0.00004430,198.91935218,-0.37822953,0.80329261,-0.37822953,197.77786009,2.79633015,0.80329261,2.79633015,197.48366035,114.00187109,-19.19442353,-121.85806014,-19.19442353,10.29660712,43.98805301,-121.85806014,43.98805301,225.69737841
0.36848429,-0.07430220,0.29699957,0.00454618,-0.00019180,-0.00004498,198.89804245,-0.38569247,0.81855441,-0.38569247,197.73348184,2.85246519,0.81855441,2.85246519,197.43416401,113.94003565,-19.20971832,-121.81855036,-19.20971832,10.27319562,43.94032393,-121.81855036,43.94032393,225.57468600
0.36848898,-0.07430238,0.29699952,0.00484354,-0.00018326,-0.00004534,198.87581716,-0.39347620,0.83445896,-0.39347620,197.68718416,2.91103419,0.83445896,2.91103419,197.38254289,113.87545752,-19.22568508,-121.77728087,-19.22568508,10.24880175,43.89052296,-121.77728087,43.89052296,225.44658584
0.36849398,-0.07430256,0.29699948,0.00514013,-0.00017212,-0.00004537,198.85269722,-0.40157340,0.85098976,-0.40157340,197.63900907,2.97198469,0.85098976,2.97198469,197.32884573,113.80818721,-19.24231056,-121.73428307,-19.24231056,10.22345125,43.83869446,-121.73428307,43.83869446,225.31318223
0.36849926,-0.07430273,0.29699943,0.00543592,-0.00015838,-0.00004507,198.82870354,-0.40997678,0.86813030,-0.40997678,197.58899860,3.03526425,0.86813030,3.03526425,197.27312131,113.73827527,-19.25958151,-121.68958839,-19.25958151,10.19716989,43.78488276,-121.68958839,43.78488276,225.17457947
0.36850485,-0.07430288,0.29699939,0.00573092,-0.00014206,-0.00004444,198.80385701,-0.41867903,0.88586408,-0.41867903,197.53719478,3.10082040,0.88586408,3.10082040,197.21541839,113.66577220,-19.27748465,-121.64322824,-19.27748465,10.16998344,43.72913220,-121.64322824,43.72913220,225.03088186
0.36851073,-0.07430301,0.29699934,0.00602510,-0.00012315,-0.00004349,198.77817855,-0.42767284,0.90417460,-0.42767284,197.48363965,3.16860069,0.90417460,3.16860069,197.15578573,113.59072852,-19.29600674,-121.59523405,-19.29600674,10.14191767,43.67148712,-121.59523405,43.67148712,224.88219369
0.36851690,-0.07430312,0.29699930,0.00631847,-0.00010168,-0.00004221,198.75169001,-0.43695059,0.92304462,-0.43695059,197.42837711,3.23855029,0.92304462,3.23855029,197.09427428,113.51319705,-19.31513391,-121.54563863,-19.31513391,10.11299954,43.61199390,-121.54563863,43.61199390,224.72862401
0.36852336,-0.07430321,0.29699926,0.00661100,-0.00007766,-0.00004061,198.72441701,-0.44650332,0.94245389,-0.44650332,197.37145867,3.31060494,0.94245389,3.31060494,197.03094373,113.43323969,-19.33484988,-121.49448046,-19.33484988,10.08326094,43.55070713,-121.49448046,43.55070713,224.57030080
0.36853012,-0.07430328,0.29699922,0.00690269,-0.00005108,-0.00003867,198.69638610,-0.45632176,0.96238146,-0.45632176,197.31293770,3.38469798,0.96238146,3.38469798,196.96585597,113.35092063,-19.35513775,-121.44179940,-19.35513775,10.05273494,43.48768341,-121.44179940,43.48768341,224.40735679
0.36853717,-0.07430331,0.29699918,0.00719353,-0.00002197,-0.00003642,198.66762386,-0.46639662,0.98280633,-0.46639662,197.25286757,3.46076278,0.98280633,3.46076278,196.89907290,113.26630408,-19.37598065,-121.38763532,-19.37598065,10.02145463,43.42297936,-121.38763532,43.42297936,224.23992470
0.36854451,-0.07430332,0.29699915,0.00748350,0.00000966,-0.00003384,198.63815684,-0.47671864,1.00370754,-0.47671864,197.19130168,3.53873268,1.00370754,3.53873268,196.83065638,113.17945421,-19.39736167,-121.33202808,-19.39736167,9.98945310,43.35665159,-121.33202808,43.35665159,224.06813725
0.36855213,-0.07430329,0.29699912,0.00777260,0.00004381,-0.00003093,198.60801161,-0.48727853,1.02506411,-0.48727853,197.12829339,3.61854105,1.02506411,3.61854105,196.76066832,113.09043523,-19.41926392,-121.27501755,-19.41926392,9.95676343,43.28875673,-121.27501755,43.28875673,223.89212719
0.36856005,-0.07430323,0.29699909,0.00806082,0.00008047,-0.00002771,198.57721473,-0.49806701,1.04685506,-0.49806701,197.06389608,3.70012123,1.04685506,3.70012123,196.68917059,112.99931133,-19.44167052,-121.21664361,-19.44167052,9.92341871,43.21935138,-121.21664361,43.21935138,223.71202722
0.36856825,-0.07430313,0.29699906,0.00834815,0.00011962,-0.00002416,198.54579276,-0.50907481,1.06905941,-0.50907481,196.99816313,3.78340660,1.06905941,3.78340660,196.61622507,112.90614669,-19.46456458,-121.15694613,-19.46456458,9.88945202,43.14849217,-121.15694613,43.14849217,223.52797008
0.36857675,-0.07430299,0.29699904,0.00863457,0.00016125,-0.00002029,198.51377228,-0.52029265,1.09165620,-0.52029265,196.93114793,3.86833050,1.09165620,3.86833050,196.54189366,112.81100552,-19.48792920,-121.09596496,-19.48792920,9.85489646,43.07623571,-121.09596496,43.07623571,223.34008849
0.36858552,-0.07430281,0.29699902,0.00892007,0.00020536,-0.00001610,198.48117983,-0.53171126,1.11462445,-0.53171126,196.86290385,3.95482630,1.11462445,3.95482630,196.46623824,112.71395200,-19.51174750,-121.03373998,-19.51174750,9.81978510,43.00263861,-121.03373998,43.00263861,223.14851518
0.36859459,-0.07430258,0.29699901,0.00920466,0.00025193,-0.00001158,198.44804147,-0.54332153,1.13794359,-0.54332153,196.79348321,4.04282865,1.13794359,4.04282865,196.38931945,112.61504906,-19.53600291,-120.97031026,-19.53600291,9.78415046,42.92775645,-120.97031026,42.92775645,222.95338031
0.36860393,-0.07430230,0.29699900,0.00948830,0.00030095,-0.00000675,198.41438114,-0.55511511,1.16159470,-0.55511511,196.72293410,4.13227750,1.16159470,4.13227750,196.31119299,112.51435459,-19.56068013,-120.90571167,-19.56068013,9.74802285,42.85164063,-120.90571167,42.85164063,222.75480381
0.36861356,-0.07430198,0.29699899,0.00977101,0.00035242,-0.00000160,198.38022226,-0.56708382,1.18555927,-0.56708382,196.65130355,4.22311408,1.18555927,4.22311408,196.23191331,112.41192518,-19.58576420,-120.83997930,-19.58576420,9.71143196,42.77434151,-120.83997930,42.77434151,222.55290306
0.36862347,-0.07430160,0.29699899,0.01005276,0.00040631,0.00000388,198.34558826,-0.57921949,1.20981880,-0.57921949,196.57863860,4.31527964,1.20981880,4.31527964,196.15153488,112.30781745,-19.61124016,-120.77314822,-19.61124016,9.67440754,42.69590944,-120.77314822,42.69590944,222.34779541
0.36863367,-0.07430116,0.29699900,0.01033355,0.00046263,0.00000966,198.31050256,-0.59151394,1.23435477,-0.59151394,196.50498628,4.40871541,1.23435477,4.40871541,196.07011215,112.20208802,-19.63709303,-120.70525352,-19.63709303,9.63697930,42.61639479,-120.70525352,42.61639479,222.13959824
0.36864414,-0.07430067,0.29699901,0.01061336,0.00052135,0.00001577,198.27498858,-0.60395899,1.25914869,-0.60395899,196.43039362,4.50336266,1.25914869,4.50336266,195.98769956,112.09479349,-19.66330786,-120.63633026,-19.66330786,9.59917697,42.53584792,-120.63633026,42.53584792,221.92842891
0.36865489,-0.07430012,0.29699903,0.01089220,0.00058248,0.00002219,198.23906976,-0.61654647,1.28418203,-0.61654647,196.35490765,4.59916261,1.28418203,4.59916261,195.90435159,111.98599047,-19.68986967,-120.56641354,-19.68986967,9.56103026,42.45431918,-120.56641354,42.45431918,221.71440479
0.36866593,-0.07429951,0.29699906,0.01117004,0.00064599,0.00002893,198.20276951,-0.62926820,1.30943630,-0.62926820,196.27857540,4.69605651,1.30943630,4.69605651,195.82012268,111.87573558,-19.71676349,-120.49553843,-19.71676349,9.52256890,42.37185894,-120.49553843,42.37185894,221.49764326
0.36867723,-0.07429883,0.29699909,0.01144688,0.00071188,0.00003598,198.16611126,-0.64211601,1.33489298,-0.64211601,196.20144391,4.79398561,1.33489298,4.79398561,195.73506730,111.76408542,-19.74397437,-120.42374000,-19.74397437,9.48382262,42.28851754,-120.42374000,42.28851754,221.27826167
0.36868882,-0.07429808,0.29699913,0.01172271,0.00078014,0.00004335,198.12911843,-0.65508172,1.36053357,-0.65508172,196.12356021,4.89289114,1.36053357,4.89289114,195.64923988,111.65109661,-19.77148733,-120.35105334,-19.77148733,9.44482113,42.20434536,-120.35105334,42.20434536,221.05637740
0.36870068,-0.07429727,0.29699918,0.01199752,0.00085075,0.00005103,198.09181353,-0.66815747,1.38634027,-0.66815747,196.04496949,4.99271664,1.38634027,4.99271664,195.56269276,111.53682355,-19.79928797,-120.27751214,-19.79928797,9.40559313,42.11939089,-120.27751214,42.11939089,220.83210333
0.36871281,-0.07429638,0.29699923,0.01227130,0.00092371,0.00005902,198.05421544,-0.68133668,1.41229817,-0.68133668,195.96570959,5.09341480,1.41229817,5.09341480,195.47546963,111.42131186,-19.82736415,-120.20314457,-19.82736415,9.36616321,42.03369520,-120.20314457,42.03369520,220.60553438
0.36872522,-0.07429542,0.29699930,0.01254405,0.00099900,0.00006732,198.01634210,-0.69461310,1.43839306,-0.69461310,195.88581650,5.19494060,1.43839306,5.19494060,195.38761208,111.30460495,-19.85570429,-120.12797741,-19.85570429,9.32655493,41.94729753,-120.12797741,41.94729753,220.37676100
0.36873790,-0.07429438,0.29699937,0.01281575,0.00107661,0.00007594,197.97821147,-0.70798046,1.46461076,-0.70798046,195.80532621,5.29724902,1.46461076,5.29724902,195.29916167,111.18674621,-19.88429681,-120.05203744,-19.88429681,9.28679185,41.86023708,-120.05203744,41.86023708,220.14587363
0.36875085,-0.07429326,0.29699945,0.01308639,0.00115653,0.00008486,197.93984150,-0.72143251,1.49093705,-0.72143251,195.72427472,5.40029504,1.49093705,5.40029504,195.21015998,111.06777906,-19.91313014,-119.97535144,-19.91313014,9.24689753,41.77255307,-119.97535144,41.77255307,219.91296271
0.36876407,-0.07429207,0.29699954,0.01335597,0.00123876,0.00009409,197.90125014,-0.73496299,1.51735773,-0.73496299,195.64269802,5.50403363,1.51735773,5.50403363,195.12064856,110.94774690,-19.94219269,-119.89794619,-19.94219269,9.20689552,41.68428473,-119.89794619,41.68428473,219.67811868
0.36877756,-0.07429079,0.29699964,0.01362448,0.00132327,0.00010363,197.86245535,-0.74856564,1.54385862,-0.74856564,195.56063211,5.60841978,1.54385862,5.60841978,195.03066900,110.82669315,-19.97147289,-119.81984849,-19.97147289,9.16680938,41.59547128,-119.81984849,41.59547128,219.44143198
0.36879132,-0.07428942,0.29699974,0.01389191,0.00141006,0.00011347,197.82347509,-0.76223419,1.57042550,-0.76223419,195.47811298,5.71340847,1.57042550,5.71340847,194.94026286,110.70466121,-20.00095916,-119.74108510,-20.00095916,9.12666269,41.50615192,-119.74108510,41.50615192,219.20299306
0.36880535,-0.07428797,0.29699986,0.01415825,0.00149912,0.00012362,197.78432730,-0.77596240,1.59704418,-0.77596240,195.39517662,5.81895467,1.59704418,5.81895467,194.84947171,110.58169448,-20.03063992,-119.66168282,-20.03063992,9.08647899,41.41636589,-119.66168282,41.41636589,218.96289236
0.36881964,-0.07428642,0.29699999,0.01442349,0.00159043,0.00013408,197.74502994,-0.78974399,1.62370045,-0.78974399,195.31185904,5.92501337,1.62370045,5.92501337,194.75833712,110.45783637,-20.06050360,-119.58166841,-20.06050360,9.04628184,41.32615240,-119.58166841,41.32615240,218.72122031
0.36883419,-0.07428478,0.29700013,0.01468762,0.00168399,0.00014483,197.70559992,-0.80357309,1.65038094,-0.80357309,195.22819412,6.03154215,1.65038094,6.03154215,194.66689821,110.33312779,-20.09053926,-119.50106710,-20.09053926,9.00609361,41.23554854,-119.50106710,41.23554854,218.47806223
0.36884901,-0.07428305,0.29700028,0.01495064,0.00177978,0.00015590,197.66605000,-0.81744524,1.67707555,-0.81744524,195.14420738,6.13850905,1.67707555,6.13850905,194.57518433,110.20759960,-20.12073856,-119.41989780,-20.12073856,8.96593189,41.14458284,-119.41989780,41.14458284,218.23348291
0.36886410,-0.07428122,0.29700044,0.01521254,0.00187779,0.00016726,197.62639188,-0.83135638,1.70377500,-0.83135638,195.05992223,6.24588471,1.70377500,6.24588471,194.48322237,110.08128016,-20.15109381,-119.33817786,-20.15109381,8.92581306,41.05328171,-119.33817786,41.05328171,217.98754202
0.36887944,-0.07427930,0.29700062,0.01547331,0.00197801,0.00017892,197.58663728,-0.84530243,1.73047000,-0.84530243,194.97536208,6.35363978,1.73047000,6.35363978,194.39103922,109.95419782,-20.18159729,-119.25592462,-20.18159729,8.88575352,40.96167156,-119.25592462,40.96167156,217.74029922
0.36889504,-0.07427727,0.29700080,0.01573294,0.00208043,0.00019088,197.54679792,-0.85927931,1.75715128,-0.85927931,194.89055034,6.46174491,1.75715128,6.46174491,194.29866178,109.82638095,-20.21224132,-119.17315542,-20.21224132,8.84576965,40.86977880,-119.17315542,40.86977880,217.49181417
0.36891090,-0.07427513,0.29700100,0.01599143,0.00218503,0.00020313,197.50688549,-0.87328297,1.78380957,-0.87328297,194.80551043,6.57017073,1.78380957,6.57017073,194.20611693,109.69785789,-20.24301820,-119.08988762,-20.24301820,8.80587784,40.77762982,-119.08988762,40.77762982,217.24214654
0.36892702,-0.07427290,0.29700121,0.01624877,0.00229180,0.00021569,197.46691173,-0.88730932,1.81043557,-0.88730932,194.72026576,6.67888790,1.81043557,6.67888790,194.11343157,109.56865702,-20.27392022,-119.00613855,-20.27392022,8.76609448,40.68525105,-119.00613855,40.68525105,216.99135599
0.36894340,-0.07427055,0.29700143,0.01650495,0.00240074,0.00022853,197.42688832,-0.90135429,1.83702002,-0.90135429,194.63483974,6.78786705,1.83702002,6.78786705,194.02063260,109.43880669,-20.30493970,-118.92192556,-20.30493970,8.72643596,40.59266887,-118.92192556,40.59266887,216.73950219
0.36896003,-0.07426809,0.29700166,0.01675996,0.00251183,0.00024168,197.38682700,-0.91541380,1.86355363,-0.91541380,194.54925578,6.89707884,1.86355363,6.89707884,193.92774691,109.30833525,-20.33606894,-118.83726600,-20.33606894,8.68691867,40.49990971,-118.83726600,40.49990971,216.48664479
0.36897692,-0.07426553,0.29700191,0.01701380,0.00262506,0.00025511,197.34673947,-0.92948379,1.89002712,-0.92948379,194.46353730,7.00649391,1.89002712,7.00649391,193.83480138,109.17727107,-20.36730022,-118.75217722,-20.36730022,8.64755900,40.40699995,-118.75217722,40.40699995,216.23284346
0.36899406,-0.07426284,0.29700217,0.01726645,0.00274042,0.00026884,197.30663661,-0.94356047,1.91643187,-0.94356047,194.37770603,7.11608500,1.91643187,7.11608500,193.74182096,109.04564049,-20.39862639,-118.66667529,-20.39862639,8.60837238,40.31396431,-118.66667529,40.31396431,215.97815376
0.36901145,-0.07426004,0.29700245,0.01751792,0.00285789,0.00028285,197.26652595,-0.95764123,1.94276190,-0.95764123,194.29177697,7.22583322,1.94276190,7.22583322,193.64882271,108.91346183,-20.43004233,-118.58077128,-20.43004233,8.56937039,40.22082060,-118.58077128,40.22082060,215.72261479
0.36902910,-0.07425713,0.29700274,0.01776819,0.00297747,0.00029716,197.22641420,-0.97172376,1.96901188,-0.97172376,194.20576343,7.33572178,1.96901188,7.33572178,193.55582175,108.78075139,-20.46154344,-118.49447496,-20.46154344,8.53056364,40.12758495,-118.49447496,40.12758495,215.46626154
0.36904699,-0.07425409,0.29700304,0.01801726,0.00309913,0.00031175,197.18630806,-0.98580573,1.99517648,-0.98580573,194.11967874,7.44573391,1.99517648,7.44573391,193.46283320,108.64752548,-20.49312515,-118.40779613,-20.49312515,8.49196275,40.03427348,-118.40779613,40.03427348,215.20912900
0.36906513,-0.07425093,0.29700336,0.01826512,0.00322288,0.00032662,197.14621424,-0.99988483,2.02125039,-0.99988483,194.03353622,7.55585280,2.02125039,7.55585280,193.36987216,108.51380041,-20.52478286,-118.32074457,-20.52478286,8.45357834,39.94090230,-118.32074457,39.94090230,214.95125218
0.36908352,-0.07424764,0.29700370,0.01851177,0.00334869,0.00034178,197.10613944,-1.01395873,2.04722826,-1.01395873,193.94734918,7.66606167,2.04722826,7.66606167,193.27695374,108.37959248,-20.55651199,-118.23333009,-20.55651199,8.41542102,39.84748754,-118.23333009,39.84748754,214.69266606
0.36910215,-0.07424423,0.29700405,0.01875720,0.00347655,0.00035722,197.06609036,-1.02802512,2.07310478,-1.02802512,193.86113096,7.77634374,2.07310478,7.77634374,193.18409307,108.24491800,-20.58830794,-118.14556246,-20.58830794,8.37750142,39.75404531,-118.14556246,39.75404531,214.43340563
0.36912103,-0.07424069,0.29700441,0.01900141,0.00360645,0.00037295,197.02607370,-1.04208168,2.09887462,-1.04208168,193.77489485,7.88668221,2.09887462,7.88668221,193.09130525,108.10979327,-20.62016613,-118.05745148,-20.62016613,8.33983016,39.66059173,-118.05745148,39.66059173,214.17350590
0.36914016,-0.07423702,0.29700479,0.01924438,0.00373839,0.00038895,196.98609618,-1.05612609,2.12453246,-1.05612609,193.68865419,7.99706029,2.12453246,7.99706029,192.99860540,107.97423461,-20.65208197,-117.96900693,-20.65208197,8.30241784,39.56714292,-117.96900693,39.56714292,213.91300185
0.36915952,-0.07423321,0.29700519,0.01948611,0.00387234,0.00040523,196.94616448,-1.07015603,2.15007296,-1.07015603,193.60242230,8.10746120,2.15007296,8.10746120,192.90600862,107.83825830,-20.68405086,-117.88023861,-20.68405086,8.26527508,39.47371500,-117.88023861,39.47371500,213.65192848
0.36917913,-0.07422927,0.29700560,0.01972660,0.00400829,0.00042179,196.90628477,-1.08416938,2.17549123,-1.08416938,193.51621137,8.21786953,2.17549123,8.21786953,192.81352874,107.70187935,-20.71606857,-117.79115548,-20.71606857,8.22841188,39.38032296,-117.79115548,39.38032296,213.39031807
0.36919897,-0.07422519,0.29700603,0.01996584,0.00414624,0.00043862,196.86646097,-1.09816478,2.20078415,-1.09816478,193.43002918,8.32827541,2.20078415,8.32827541,192.72117435,107.56510743,-20.74813221,-117.70176317,-20.74813221,8.19183566,39.28697725,-117.70176317,39.28697725,213.12819206
0.36921906,-0.07422098,0.29700648,0.02020382,0.00428617,0.00045573,196.82669650,-1.11214108,2.22594899,-1.11214108,193.34388236,8.43867037,2.22594899,8.43867037,192.62895277,107.42795091,-20.78023923,-117.61206650,-20.78023923,8.15555324,39.19368720,-117.61206650,39.19368720,212.86556918
0.36923938,-0.07421662,0.29700695,0.02044054,0.00442806,0.00047310,196.78699472,-1.12609712,2.25098305,-1.12609712,193.25777756,8.54904592,2.25098305,8.54904592,192.53687131,107.29041815,-20.81238709,-117.52207027,-20.81238709,8.11957141,39.10046215,-117.52207027,39.10046215,212.60246815
0.36925994,-0.07421212,0.29700743,0.02067600,0.00457191,0.00049075,196.74735903,-1.14003175,2.27588363,-1.14003175,193.17172142,8.65939359,2.27588363,8.65939359,192.44493728,107.15251753,-20.84457326,-117.43177930,-20.84457326,8.08389698,39.00731143,-117.43177930,39.00731143,212.33890770
0.36928073,-0.07420748,0.29700793,0.02091019,0.00471769,0.00050866,196.70779283,-1.15394379,2.30064803,-1.15394379,193.08572060,8.76970488,2.30064803,8.76970488,192.35315799,107.01425740,-20.87679518,-117.34119839,-20.87679518,8.04853675,38.91424435,-117.34119839,38.91424435,212.07490657
0.36930176,-0.07420268,0.29700845,0.02114310,0.00486541,0.00052684,196.66829950,-1.16783211,2.32527352,-1.16783211,192.99978173,8.87997133,2.32527352,8.87997133,192.26154073,106.87564613,-20.90905033,-117.25033236,-20.90905033,8.01349753,38.82127026,-117.25033236,38.82127026,211.81048348
0.36932302,-0.07419774,0.29700898,0.02137473,0.00501503,0.00054529,196.62888242,-1.18169553,2.34975742,-1.18169553,192.91391146,8.99018444,2.34975742,8.99018444,192.17009284,106.73669209,-20.94133614,-117.15918601,-20.94133614,7.97878612,38.72839847,-117.15918601,38.72839847,211.54565715
0.36934451,-0.07419265,0.29700954,0.02160508,0.00516656,0.00056399,196.58954499,-1.19553290,2.37409701,-1.19553290,192.82811644,9.10033574,2.37409701,9.10033574,192.07882160,106.59740364,-20.97365009,-117.06776414,-20.97365009,7.94440932,38.63563833,-117.06776414,38.63563833,211.28044631
0.36936623,-0.07418741,0.29701011,0.02183414,0.00531998,0.00058296,196.55029060,-1.20934307,2.39828959,-1.20934307,192.74240331,9.21041675,2.39828959,9.21041675,191.98773434,106.45778914,-21.00598963,-116.97607159,-21.00598963,7.91037395,38.54299915,-116.97607159,38.54299915,211.01486969
0.36938818,-0.07418201,0.29701070,0.02206190,0.00547527,0.00060219,196.51112233,-1.22312498,2.42233269,-1.22312498,192.65677809,9.32041975,2.42233269,9.32041975,191.89683763,106.31785623,-21.03835240,-116.88411268,-21.03835240,7.87668644,38.45048964,-116.88411268,38.45048964,210.74894453
0.36941035,-0.07417646,0.29701131,0.02228837,0.00563243,0.00062167,196.47204204,-1.23687802,2.44622483,-1.23687802,192.57124436,9.43034010,2.44622483,9.43034010,191.80613516,106.17760964,-21.07073680,-116.79188995,-21.07073680,7.84335186,38.35811601,-116.79188995,38.35811601,210.48268208
0.36943275,-0.07417075,0.29701195,0.02251353,0.00579143,0.00064141,196.43305127,-1.25060167,2.46996476,-1.25060167,192.48580503,9.54017394,2.46996476,9.54017394,191.71562989,106.03705335,-21.10314140,-116.69940545,-21.10314140,7.81037491,38.26588385,-116.69940545,38.26588385,210.21609211
0.36945538,-0.07416488,0.29701260,0.02273739,0.00595227,0.00066140,196.39415156,-1.26429542,2.49355124,-1.26429542,192.40046306,9.64991738,2.49355124,9.64991738,191.62532477,105.89619135,-21.13556480,-116.60666126,-21.13556480,7.77776028,38.17379873,-116.60666126,38.17379873,209.94918436
0.36947823,-0.07415884,0.29701327,0.02295994,0.00611493,0.00068164,196.35534448,-1.27795876,2.51698303,-1.27795876,192.31522139,9.75956656,2.51698303,9.75956656,191.53522276,105.75502765,-21.16800557,-116.51365943,-21.16800557,7.74551267,38.08186623,-116.51365943,38.08186623,209.68196861
0.36950130,-0.07415265,0.29701396,0.02318118,0.00627940,0.00070213,196.31663155,-1.29159117,2.54025888,-1.29159117,192.23008294,9.86911761,2.54025888,9.86911761,191.44532682,105.61356622,-21.20046229,-116.42040202,-21.20046229,7.71363679,37.99009195,-116.42040202,37.99009195,209.41445462
0.36952459,-0.07414628,0.29701467,0.02340110,0.00644566,0.00072287,196.27801434,-1.30519215,2.56337755,-1.30519215,192.14505067,9.97856665,2.56337755,9.97856665,191.35563990,105.47181107,-21.23293354,-116.32689110,-21.23293354,7.68213733,37.89848146,-116.32689110,37.89848146,209.14665214
0.36954810,-0.07413975,0.29701541,0.02361970,0.00661370,0.00074385,196.23949439,-1.31876119,2.58633780,-1.31876119,192.06012750,10.08790981,2.58633780,10.08790981,191.26616496,105.32976618,-21.26541790,-116.23312873,-21.26541790,7.65101900,37.80704034,-116.23312873,37.80704034,208.87857094
0.36957183,-0.07413306,0.29701616,0.02383698,0.00678351,0.00076507,196.20107325,-1.33229777,2.60913837,-1.33229777,191.97531639,10.19714323,2.60913837,10.19714323,191.17690496,105.18743555,-21.29791395,-116.13911697,-21.29791395,7.62028650,37.71577418,-116.13911697,37.71577418,208.61022078
0.36959577,-0.07412619,0.29701694,0.02405294,0.00695507,0.00078654,196.16275246,-1.34580137,2.63177804,-1.34580137,191.89062026,10.30626302,2.63177804,10.30626302,191.08786286,105.04482317,-21.33042028,-116.04485789,-21.33042028,7.58994453,37.62468857,-116.04485789,37.62468857,208.34161142
